Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P222 Group 2 Rev 2 R01,4728.98,4728.98,0.98,0.00,0.00,0.00,266734.45,242349.20,244633.22,1.83,11.00,11.00,187.00,237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.93,1.00,1.07,259.59,1.00,2024-10-30 12:41:31,77.60,78.86,77.60,246.31,3.73,1.00,5.00,45.00,0.00,1.14,0.00,1.00,69.77,69.77,11,57.00,57.00,22.94,79.67,1.00,279.08,0.00,0.00,0.00,1.08,32.84,58149,0.00,0.00,0.00,0.00,0.97,39577.00,0.96,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD3AC396DD11EF937150EBF6EE7050,244633.22,256790.01,76.01
2024-10-30 P222 Group 2 Rev 2 R01,3691.91,3691.91,0.99,0.00,0.00,0.00,195155.08,167524.25,168748.87,1.83,12.00,12.00,137.00,266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.92,1.00,1.09,231.31,1.00,2024-10-30 12:41:31,68.56,69.80,68.56,254.93,3.73,1.00,-90.00,0.00,0.00,1.12,0.00,1.00,62.87,62.87,12,53.00,52.00,17.48,70.52,1.00,251.47,0.00,0.00,0.00,1.09,27.41,58149,0.00,0.00,0.00,0.00,0.96,24135.00,0.97,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD3CC496DD11EF937150EBF6EE7050,168748.87,178092.39,68.69
2024-10-30 P222 Group 2 Rev 2 R01,2597.16,2597.16,0.98,0.00,0.00,0.00,117647.33,98524.89,99565.97,1.83,13.00,13.00,351.00,385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.06,196.16,1.00,2024-10-30 12:41:31,57.50,58.56,57.50,137.60,3.73,1.00,10.00,-45.00,0.00,1.12,0.00,1.00,53.11,53.11,13,46.00,46.00,46.93,59.53,1.00,212.43,0.00,0.00,0.00,1.08,45.15,58149,0.00,0.00,0.00,0.00,0.97,47493.00,0.96,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD3EB996DD11EF937150EBF6EE7050,99565.97,105149.93,55.86
2024-10-30 P222 Group 2 Rev 2 R01,3369.27,3369.27,0.94,0.00,0.00,0.00,167461.20,142326.64,147118.68,1.83,14.00,14.00,566.00,1538.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.06,221.43,1.00,2024-10-30 12:41:31,65.50,66.60,65.50,169.53,3.73,1.00,85.00,0.00,0.00,1.18,0.00,1.00,59.74,59.74,14,52.00,49.00,34.67,70.52,1.00,238.97,0.00,0.00,0.00,1.08,37.34,58149,0.00,0.00,0.00,0.00,0.97,44131.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD40B096DD11EF937150EBF6EE7050,147118.68,154668.53,63.19
2024-10-30 P222 Group 2 Rev 2 R01,1745.09,1745.09,0.97,0.00,0.00,0.00,69884.67,54038.00,54838.91,1.83,15.00,15.00,601.00,740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,163.32,1.00,2024-10-30 12:41:31,47.14,48.18,47.14,219.55,3.81,1.00,-60.00,0.00,0.00,1.13,0.00,1.00,44.64,44.64,15,41.00,40.00,36.72,50.37,1.00,178.58,0.00,0.00,0.00,1.09,41.56,58150,0.00,0.00,0.00,0.00,0.97,26365.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD42A896DD11EF937150EBF6EE7050,54838.91,58564.30,46.71
2024-10-30 P222 Group 2 Rev 2 R01,2113.20,2113.20,0.94,0.00,0.00,0.00,98067.41,70412.46,73076.22,1.83,16.00,16.00,134.00,1582.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.89,1.00,1.12,179.87,1.00,2024-10-30 12:41:31,51.87,53.47,51.87,209.03,3.81,1.00,-60.00,35.00,0.00,1.12,0.00,1.00,49.98,49.98,16,44.00,44.00,31.77,55.86,1.00,199.93,0.00,0.00,0.00,1.11,36.42,58150,0.00,0.00,0.00,0.00,0.94,26875.00,0.92,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD44AA96DD11EF937150EBF6EE7050,73076.22,80055.50,50.37
2024-10-30 P222 Group 2 Rev 2 R01,6258.61,6258.61,0.94,0.00,0.00,0.00,429655.50,361463.78,372460.50,1.83,17.00,17.00,534.00,581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.88,1.00,1.14,298.96,1.00,2024-10-30 12:41:31,89.27,91.38,89.27,242.58,3.91,1.00,-65.00,30.00,0.00,1.15,0.00,1.00,81.79,81.79,17,64.00,63.00,20.94,94.33,1.00,327.14,0.00,0.00,0.00,1.09,32.45,58151,0.00,0.00,0.00,0.00,0.94,46616.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD46A396DD11EF937150EBF6EE7050,372460.50,399486.42,87.00
2024-10-30 P222 Group 2 Rev 2 R01,6194.13,6194.13,0.51,0.00,0.00,0.00,384870.43,257490.79,366719.30,1.83,18.00,18.00,279.00,1441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.73,0.79,1.36,324.37,0.99,2024-10-30 12:41:31,88.81,99.42,88.81,190.05,3.91,1.69,-90.00,0.00,0.00,1.11,0.00,0.59,111.66,66.25,18,82.00,49.00,27.53,123.63,1.00,355.82,0.00,0.00,0.00,1.10,33.83,58151,0.00,0.00,0.00,0.00,0.86,60713.00,0.61,2024-10-30 12:41:31,2024-10-30 12:41:31,0.11,D5AD489D96DD11EF937150EBF6EE7050,366719.30,514466.03,63.19
2024-10-30 P222 Group 2 Rev 2 R01,1588.58,1588.58,0.95,0.00,0.00,0.00,61152.73,46164.20,47629.74,1.83,19.00,19.00,592.00,1559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.96,1.00,1.04,156.31,1.00,2024-10-30 12:41:31,44.97,45.79,44.97,230.95,3.91,1.00,-90.00,0.00,0.00,1.09,0.00,1.00,42.70,42.70,19,40.00,38.00,30.30,46.71,1.00,170.81,0.00,0.00,0.00,1.09,34.62,58151,0.00,0.00,0.00,0.00,0.98,20090.00,0.94,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD4A9D96DD11EF937150EBF6EE7050,47629.74,50270.19,43.04
2024-10-30 P222 Group 2 Rev 2 R01,2322.31,2322.31,0.90,0.00,0.00,0.00,104519.40,79440.04,84186.55,1.83,20.00,20.00,237.00,1804.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.93,0.99,1.08,187.12,1.00,2024-10-30 12:41:31,54.38,55.91,54.38,152.88,3.98,1.00,75.00,0.00,0.00,1.20,0.00,1.00,51.05,51.05,20,46.00,42.00,45.53,61.36,1.00,204.22,0.00,0.00,0.00,1.09,41.98,58152,0.00,0.00,0.00,0.00,0.96,41798.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD4CA496DD11EF937150EBF6EE7050,84186.55,91532.66,50.37
2024-10-30 P222 Group 2 Rev 2 R01,4040.14,4040.14,0.98,0.00,0.00,0.00,219165.01,190484.99,193178.65,1.83,21.00,21.00,153.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.92,1.00,1.08,241.06,1.00,2024-10-30 12:41:31,71.72,72.96,71.72,142.97,4.14,1.00,5.00,-70.00,0.00,1.14,0.00,1.00,65.35,65.35,21,54.00,54.00,39.46,74.18,1.00,261.39,0.00,0.00,0.00,1.08,42.46,58153,0.00,0.00,0.00,0.00,0.96,59077.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD4E9F96DD11EF937150EBF6EE7050,193178.65,203343.59,70.52
2024-10-30 P222 Group 2 Rev 2 R01,3793.81,3793.81,0.98,0.00,0.00,0.00,197663.69,173613.06,175782.98,1.83,22.00,22.00,920.00,349.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,233.97,1.00,2024-10-30 12:41:31,69.50,70.41,69.50,238.62,4.23,1.00,-50.00,-90.00,0.00,1.15,0.00,1.00,63.14,63.14,22,52.00,53.00,22.12,72.35,1.00,252.55,0.00,0.00,0.00,1.08,33.04,58154,0.00,0.00,0.00,0.00,0.97,31301.00,0.96,2024-10-30 12:41:31,2024-10-30 12:41:31,0.01,D5AD509F96DD11EF937150EBF6EE7050,175782.98,182806.36,68.69
2024-10-30 P222 Group 2 Rev 2 R01,3754.83,3754.83,0.90,0.00,0.00,0.00,206390.47,163093.76,173080.96,1.83,23.00,23.00,136.00,1808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.90,0.99,1.11,235.31,1.00,2024-10-30 12:41:31,69.14,71.08,69.14,203.44,4.31,1.00,80.00,0.00,0.00,1.22,0.00,1.00,64.05,64.05,23,56.00,50.00,29.60,77.84,1.00,256.21,0.00,0.00,0.00,1.09,36.34,58155,0.00,0.00,0.00,0.00,0.95,41506.00,0.92,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD529896DD11EF937150EBF6EE7050,173080.96,188006.23,65.02
2024-10-30 P222 Group 2 Rev 2 R01,2752.95,2752.95,0.96,0.00,0.00,0.00,125692.75,106619.12,108658.09,1.83,24.00,24.00,555.00,1125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.95,1.00,1.05,202.04,1.00,2024-10-30 12:41:31,59.20,60.49,59.20,212.29,4.41,1.00,-75.00,0.00,0.00,1.16,0.00,1.00,54.29,54.29,24,47.00,46.00,32.68,63.19,1.00,217.17,0.00,0.00,0.00,1.07,37.59,58156,0.00,0.00,0.00,0.00,0.98,34807.00,0.94,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD54A296DD11EF937150EBF6EE7050,108658.09,115912.05,57.70
2024-10-30 P222 Group 2 Rev 2 R01,3880.83,3880.83,0.99,0.00,0.00,0.00,204875.30,181310.97,181865.95,1.83,25.00,25.00,918.00,1092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.93,1.00,1.07,236.34,1.00,2024-10-30 12:41:31,70.29,71.43,70.29,240.86,4.48,1.00,0.00,-45.00,0.00,1.13,0.00,1.00,63.89,63.89,25,53.00,54.00,22.05,72.35,1.00,255.58,0.00,0.00,0.00,1.08,31.64,58157,0.00,0.00,0.00,0.00,0.97,31838.00,0.96,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD56AE96DD11EF937150EBF6EE7050,181865.95,190846.57,68.69
2024-10-30 P222 Group 2 Rev 2 R01,2139.27,2139.27,0.98,0.00,0.00,0.00,95851.46,73884.75,74432.35,1.83,26.00,26.00,599.00,458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.92,1.00,1.09,180.29,1.00,2024-10-30 12:41:31,52.19,53.78,52.19,239.31,4.56,1.00,-50.00,-90.00,0.00,1.13,0.00,1.00,49.60,49.60,26,43.00,44.00,30.98,55.86,1.00,198.41,0.00,0.00,0.00,1.10,39.39,58158,0.00,0.00,0.00,0.00,0.96,26485.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD58A996DD11EF937150EBF6EE7050,74432.35,81434.42,52.20
2024-10-30 P222 Group 2 Rev 2 R01,2959.55,2959.55,0.96,0.00,0.00,0.00,146609.56,118087.96,121115.96,1.83,27.00,27.00,696.00,1198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.92,1.00,1.09,209.54,1.00,2024-10-30 12:41:31,61.39,63.04,61.39,211.84,4.56,1.00,-90.00,0.00,0.00,1.14,0.00,1.00,57.15,57.15,27,50.00,47.00,32.13,65.02,1.00,228.60,0.00,0.00,0.00,1.09,37.63,58158,0.00,0.00,0.00,0.00,0.96,36466.00,0.91,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD5AA796DD11EF937150EBF6EE7050,121115.96,131158.65,59.53
2024-10-30 P222 Group 2 Rev 2 R01,2299.01,2299.01,0.96,0.00,0.00,0.00,99654.76,81121.10,82922.87,1.83,28.00,28.00,474.00,1101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,185.40,1.00,2024-10-30 12:41:31,54.10,55.20,54.10,214.23,4.66,1.00,-80.00,0.00,0.00,1.15,0.00,1.00,50.25,50.25,28,44.00,44.00,34.14,57.70,1.00,201.00,0.00,0.00,0.00,1.08,37.75,58159,0.00,0.00,0.00,0.00,0.97,31071.00,0.94,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD5CB596DD11EF937150EBF6EE7050,82922.87,88078.97,54.03
2024-10-30 P222 Group 2 Rev 2 R01,1354.70,1354.70,0.96,0.00,0.00,0.00,51107.89,36608.49,37508.58,1.83,29.00,29.00,206.00,594.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.06,145.83,1.00,2024-10-30 12:41:31,41.53,42.64,41.53,187.88,4.91,1.00,50.00,0.00,0.00,1.12,0.00,1.00,40.22,40.22,29,38.00,37.00,46.68,44.87,1.00,160.89,0.00,0.00,0.00,1.10,44.25,58160,0.00,0.00,0.00,0.00,0.97,27076.00,0.91,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD5EB296DD11EF937150EBF6EE7050,37508.58,40580.28,41.21
2024-10-30 P222 Group 2 Rev 2 R01,2118.99,2118.99,0.93,0.00,0.00,0.00,92146.19,70236.18,73376.76,1.83,30.00,30.00,803.00,1591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,1.00,1.07,179.52,1.00,2024-10-30 12:41:31,51.94,53.32,51.94,135.87,4.91,1.00,-60.00,0.00,0.00,1.18,0.00,1.00,48.95,48.95,30,44.00,42.00,48.63,57.70,1.00,195.82,0.00,0.00,0.00,1.09,42.72,58160,0.00,0.00,0.00,0.00,0.97,41236.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.03,D5AD60AF96DD11EF937150EBF6EE7050,73376.76,79371.92,50.37
2024-10-30 P222 Group 2 Rev 2 R01,2906.34,2906.34,0.99,0.00,0.00,0.00,136051.37,117427.92,117864.41,1.83,31.00,31.00,765.00,124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.06,206.54,1.00,2024-10-30 12:41:31,60.83,62.12,60.83,240.05,4.98,1.00,-75.00,0.00,0.00,1.13,0.00,1.00,55.74,55.74,31,47.00,47.00,24.46,63.19,1.00,222.98,0.00,0.00,0.00,1.08,35.11,58161,0.00,0.00,0.00,0.00,0.97,27317.00,0.92,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD62A996DD11EF937150EBF6EE7050,117864.41,125524.94,59.53
2024-10-30 P222 Group 2 Rev 2 R01,1481.14,1481.14,0.97,0.00,0.00,0.00,54678.93,42163.49,42880.18,1.83,32.00,32.00,520.00,1430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.97,1.00,1.03,151.56,1.00,2024-10-30 12:41:31,43.43,44.52,43.43,229.23,4.98,1.00,-75.00,0.00,0.00,1.14,0.00,1.00,41.14,41.14,32,38.00,38.00,32.11,46.71,1.00,164.55,0.00,0.00,0.00,1.09,34.95,58161,0.00,0.00,0.00,0.00,0.99,20070.00,0.91,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD64B396DD11EF937150EBF6EE7050,42880.18,46196.30,43.04
2024-10-30 P222 Group 2 Rev 2 R01,2538.51,2538.51,0.94,0.00,0.00,0.00,115873.74,92603.76,96212.89,1.83,33.00,33.00,237.00,291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.07,194.28,1.00,2024-10-30 12:41:31,56.85,57.90,56.85,254.92,5.06,1.00,-85.00,0.00,0.00,1.16,0.00,1.00,52.84,52.84,33,47.00,45.00,20.13,61.36,1.00,211.36,0.00,0.00,0.00,1.09,31.71,58162,0.00,0.00,0.00,0.00,0.97,19969.00,0.95,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD66B596DD11EF937150EBF6EE7050,96212.89,101627.17,55.86
2024-10-30 P222 Group 2 Rev 2 R01,1745.09,1745.09,0.94,0.00,0.00,0.00,71151.90,52792.18,54838.91,1.83,34.00,34.00,409.00,1729.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.07,163.72,1.00,2024-10-30 12:41:31,47.14,48.33,47.14,200.13,5.06,1.00,-90.00,0.00,0.00,1.12,0.00,1.00,44.91,44.91,34,42.00,39.00,37.95,50.37,1.00,179.65,0.00,0.00,0.00,1.10,38.24,58162,0.00,0.00,0.00,0.00,0.97,27246.00,0.94,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD68B096DD11EF937150EBF6EE7050,54838.91,59122.64,44.87
2024-10-30 P222 Group 2 Rev 2 R01,1997.64,1997.64,0.91,0.00,0.00,0.00,83597.07,63949.95,67164.27,1.83,35.00,35.00,356.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.95,0.99,1.06,174.19,1.00,2024-10-30 12:41:31,50.43,51.54,50.43,200.62,5.16,1.00,30.00,-65.00,0.00,1.14,0.00,1.00,47.39,47.39,35,42.00,42.00,36.87,54.03,1.00,189.57,0.00,0.00,0.00,1.09,41.33,58163,0.00,0.00,0.00,0.00,0.97,29720.00,0.90,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD6AA696DD11EF937150EBF6EE7050,67164.27,71682.21,46.71
2024-10-30 P222 Group 2 Rev 2 R01,2658.82,2658.82,0.96,0.00,0.00,0.00,126465.99,101025.37,103132.89,1.83,36.00,36.00,706.00,405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.92,1.00,1.09,198.84,1.00,2024-10-30 12:41:31,58.18,59.58,58.18,254.76,5.16,1.00,0.00,-90.00,0.00,1.13,0.00,1.00,54.40,54.40,36,46.00,48.00,20.33,61.36,1.00,217.61,0.00,0.00,0.00,1.09,31.02,58163,0.00,0.00,0.00,0.00,0.96,21000.00,0.93,2024-10-30 12:41:31,2024-10-30 12:41:31,0.02,D5AD6CB596DD11EF937150EBF6EE7050,103132.89,110727.04,57.70
