Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,4208.82,4208.82,0.74,0.00,0.00,0.00,243865.27,173654.39,205402.18,1.83,11.00,11.00,812.00,1667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.89,0.96,1.12,250.53,1.00,2024-10-30 11:26:55,73.20,76.01,73.20,179.23,3.41,1.00,-85.00,0.00,0.00,1.28,0.00,1.00,67.72,67.72,11,61.00,49.00,33.74,87.00,1.00,270.86,0.00,0.00,0.00,1.08,38.72,42021,0.00,0.00,0.00,0.00,0.94,52398.00,0.94,2024-10-30 11:26:55,2024-10-30 11:26:55,0.04,69B5083896D311EF937150EBF6EE7050,205402.18,229950.74,63.19
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,6166.50,6166.50,1.00,0.00,0.00,0.00,411263.65,363992.89,364268.67,1.83,12.00,12.00,510.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.89,1.00,1.12,295.48,1.00,2024-10-30 11:26:55,88.61,90.31,88.61,249.32,3.48,1.00,5.00,-90.00,0.00,1.15,0.00,1.00,80.60,80.60,12,63.00,64.00,19.66,92.50,1.00,322.41,0.00,0.00,0.00,1.09,30.84,42022,0.00,0.00,0.00,0.00,0.94,43172.00,0.91,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B50A6196D311EF937150EBF6EE7050,364268.67,385636.47,88.83
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,4480.63,4480.63,0.97,0.00,0.00,0.00,281092.49,223242.78,225617.21,1.83,13.00,13.00,877.00,505.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.86,1.00,1.16,256.42,1.00,2024-10-30 11:26:55,75.53,77.74,75.53,231.60,3.48,1.00,40.00,-90.00,0.00,1.15,0.00,1.00,71.00,71.00,13,55.00,56.00,23.93,81.51,1.00,284.00,0.00,0.00,0.00,1.11,37.52,42022,0.00,0.00,0.00,0.00,0.93,39325.00,0.88,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B50C7F96D311EF937150EBF6EE7050,225617.21,246010.18,74.18
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,8412.67,8412.67,0.93,0.00,0.00,0.00,652845.46,559949.49,580449.22,1.83,14.00,14.00,388.00,1426.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.87,0.99,1.15,344.79,1.00,2024-10-30 11:26:55,103.50,105.88,103.50,187.34,3.48,1.00,25.00,-45.00,0.00,1.20,0.00,1.00,94.02,94.02,14,72.00,72.00,24.84,112.64,1.00,376.10,0.00,0.00,0.00,1.09,34.16,42022,0.00,0.00,0.00,0.00,0.93,72621.00,0.87,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B50EA296D311EF937150EBF6EE7050,580449.22,621440.09,99.82
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,8356.74,8356.74,0.95,0.00,0.00,0.00,677820.85,561640.64,574670.91,1.83,15.00,15.00,318.00,1155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.84,1.00,1.18,345.56,1.00,2024-10-30 11:26:55,103.15,106.23,103.15,222.98,3.56,1.00,-65.00,0.00,0.00,1.20,0.00,1.00,95.21,95.21,15,72.00,70.00,22.13,114.47,1.00,380.83,0.00,0.00,0.00,1.10,31.38,42023,0.00,0.00,0.00,0.00,0.92,64274.00,0.91,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B510C996D311EF937150EBF6EE7050,574670.91,627732.35,101.65
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,8434.42,8434.42,0.70,0.00,0.00,0.00,571488.54,509219.53,582701.93,1.83,16.00,16.00,541.00,1238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.72,0.90,1.39,365.27,0.97,2024-10-30 11:26:55,103.63,112.64,103.63,201.90,3.56,1.79,-15.00,65.00,0.00,1.00,0.00,0.56,132.78,74.03,16,67.00,86.00,25.55,132.79,1.00,413.62,0.00,0.00,0.00,1.13,34.73,42023,0.00,0.00,0.00,0.00,0.85,74853.00,0.61,2024-10-30 11:26:55,2024-10-30 11:26:55,0.08,69B512F496D311EF937150EBF6EE7050,582701.93,748369.15,94.33
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,5517.35,5517.35,0.96,0.00,0.00,0.00,370625.63,302891.23,308290.26,1.83,17.00,17.00,522.00,623.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.86,1.00,1.16,283.74,1.00,2024-10-30 11:26:55,83.81,86.29,83.81,241.48,3.66,1.00,0.00,55.00,0.00,1.16,0.00,1.00,77.85,77.85,17,60.00,64.00,22.87,90.66,1.00,311.42,0.00,0.00,0.00,1.10,34.16,42024,0.00,0.00,0.00,0.00,0.93,45378.00,0.84,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B5151696D311EF937150EBF6EE7050,308290.26,336403.55,81.51
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2348.53,2348.53,0.97,0.00,0.00,0.00,120496.82,84369.05,85616.79,1.83,18.00,18.00,134.00,336.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.85,1.00,1.17,189.50,1.00,2024-10-30 11:26:55,54.68,56.47,54.68,242.25,3.73,1.00,-25.00,-90.00,0.00,1.11,0.00,1.00,53.53,53.53,18,44.00,46.00,22.87,59.53,1.00,214.14,0.00,0.00,0.00,1.13,36.37,42025,0.00,0.00,0.00,0.00,0.92,21203.00,0.84,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B5172F96D311EF937150EBF6EE7050,85616.79,94308.74,54.03
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,9665.00,9665.00,0.61,0.00,0.00,0.00,625543.51,611256.10,714770.81,1.83,19.00,19.00,375.00,1272.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.68,0.83,1.48,401.56,0.95,2024-10-30 11:26:55,110.93,123.99,110.93,209.27,3.83,2.19,-85.00,0.00,0.05,0.96,0.00,0.46,156.22,71.40,19,94.00,67.00,25.50,149.28,1.00,455.25,0.00,0.00,0.00,1.13,35.07,42026,0.00,0.00,0.00,0.00,0.82,84772.00,0.48,2024-10-30 11:26:55,2024-10-30 11:26:55,0.11,69B5195B96D311EF937150EBF6EE7050,714770.81,998043.83,96.16
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2182.76,2182.76,0.91,0.00,0.00,0.00,95851.46,72546.90,76713.49,1.83,20.00,20.00,267.00,1524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.93,1.00,1.07,181.32,1.00,2024-10-30 11:26:55,52.72,53.78,52.72,155.25,3.83,1.00,-80.00,0.00,0.00,1.16,0.00,1.00,49.60,49.60,20,45.00,42.00,40.98,57.70,1.00,198.41,0.00,0.00,0.00,1.09,39.74,42026,0.00,0.00,0.00,0.00,0.97,35654.00,0.92,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B51B7996D311EF937150EBF6EE7050,76713.49,81434.42,50.37
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2641.19,2641.19,0.96,0.00,0.00,0.00,125692.75,100353.93,102108.97,1.83,21.00,21.00,472.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.92,1.00,1.09,199.08,1.00,2024-10-30 11:26:55,57.99,59.73,57.99,246.17,3.98,1.00,25.00,-90.00,0.00,1.16,0.00,1.00,54.29,54.29,21,46.00,47.00,27.31,63.19,1.00,217.17,0.00,0.00,0.00,1.09,36.31,42027,0.00,0.00,0.00,0.00,0.96,28043.00,0.92,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B51D8D96D311EF937150EBF6EE7050,102108.97,111580.25,57.70
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2603.03,2603.03,0.99,0.00,0.00,0.00,120186.33,99066.62,99903.65,1.83,22.00,22.00,133.00,862.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,196.54,1.00,2024-10-30 11:26:55,57.57,58.71,57.57,248.38,4.23,1.00,-5.00,-90.00,0.00,1.15,0.00,1.00,53.49,53.49,22,46.00,47.00,26.44,61.36,1.00,213.95,0.00,0.00,0.00,1.09,34.34,42028,0.00,0.00,0.00,0.00,0.97,26808.00,0.96,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B51FAF96D311EF937150EBF6EE7050,99903.65,105974.27,57.70
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2853.19,2853.19,0.98,0.00,0.00,0.00,138506.47,113443.99,114646.00,1.83,23.00,23.00,656.00,376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.92,1.00,1.09,205.16,1.00,2024-10-30 11:26:55,60.27,61.26,60.27,242.67,4.33,1.00,-85.00,40.00,0.00,1.13,0.00,1.00,56.08,56.08,23,48.00,48.00,26.73,63.19,1.00,224.31,0.00,0.00,0.00,1.09,35.85,42029,0.00,0.00,0.00,0.00,0.96,29377.00,0.93,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B521E196D311EF937150EBF6EE7050,114646.00,120354.54,59.53
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,9159.59,9159.59,0.80,0.00,0.00,0.00,854931.92,604199.35,659443.76,1.83,24.00,24.00,665.00,730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.79,0.96,1.27,372.46,0.98,2024-10-30 11:26:55,107.99,114.58,107.99,211.93,4.58,1.00,-85.00,0.00,0.00,1.29,0.00,1.00,102.87,102.87,24,86.00,69.00,22.88,132.79,1.00,411.47,0.00,0.00,0.00,1.10,36.88,42030,0.00,0.00,0.00,0.00,0.89,72359.00,0.75,2024-10-30 11:26:55,2024-10-30 11:26:55,0.06,69B5240596D311EF937150EBF6EE7050,659443.76,787568.22,99.82
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,1736.52,1736.52,0.93,0.00,0.00,0.00,71151.90,52128.11,54435.68,1.83,25.00,25.00,552.00,1545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,1.00,1.07,163.34,1.00,2024-10-30 11:26:55,47.02,48.23,47.02,155.60,4.66,1.00,-80.00,0.00,0.00,1.16,0.00,1.00,44.91,44.91,25,42.00,39.00,45.01,52.20,1.00,179.65,0.00,0.00,0.00,1.10,40.41,42031,0.00,0.00,0.00,0.00,0.97,32182.00,0.93,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B5261F96D311EF937150EBF6EE7050,54435.68,58750.02,44.87
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2043.81,2043.81,0.97,0.00,0.00,0.00,85620.60,68529.58,69506.31,1.83,26.00,26.00,171.00,382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,175.60,1.00,2024-10-30 11:26:55,51.01,52.05,51.01,131.76,4.73,1.00,-80.00,0.00,0.00,1.13,0.00,1.00,47.77,47.77,26,43.00,42.00,52.69,54.03,1.00,191.08,0.00,0.00,0.00,1.09,46.22,42032,0.00,0.00,0.00,0.00,0.97,43311.00,0.91,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B5284596D311EF937150EBF6EE7050,69506.31,73826.10,50.37
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2944.76,2944.76,0.85,0.00,0.00,0.00,162074.40,112405.36,120209.44,1.83,27.00,27.00,135.00,1117.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.85,0.97,1.17,213.65,1.00,2024-10-30 11:26:55,61.23,64.46,61.23,243.13,4.73,1.00,-85.00,30.00,0.00,1.22,0.00,1.00,59.09,59.09,27,53.00,47.00,26.33,72.35,1.00,236.37,0.00,0.00,0.00,1.11,35.63,42032,0.00,0.00,0.00,0.00,0.92,29755.00,0.80,2024-10-30 11:26:55,2024-10-30 11:26:55,0.05,69B52A5D96D311EF937150EBF6EE7050,120209.44,140253.23,57.70
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,1602.76,1602.76,0.99,0.00,0.00,0.00,62312.39,47855.48,48268.92,1.83,28.00,28.00,292.00,1399.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,157.22,1.00,2024-10-30 11:26:55,45.17,46.35,45.17,230.33,4.83,1.00,5.00,0.00,0.00,1.09,0.00,1.00,42.97,42.97,28,39.00,39.00,30.19,46.71,1.00,171.88,0.00,0.00,0.00,1.09,34.71,42033,0.00,0.00,0.00,0.00,0.98,20167.00,0.95,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B52C7E96D311EF937150EBF6EE7050,48268.92,52136.05,44.87
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,5835.41,5835.41,0.94,0.00,0.00,0.00,396715.76,326361.14,335328.61,1.83,29.00,29.00,199.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.87,0.99,1.15,290.93,1.00,2024-10-30 11:26:55,86.20,88.78,86.20,171.55,4.91,1.00,-75.00,-35.00,0.00,1.21,0.00,1.00,79.64,79.64,29,66.00,61.00,32.16,96.16,1.00,318.56,0.00,0.00,0.00,1.09,39.16,42034,0.00,0.00,0.00,0.00,0.93,67156.00,0.91,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B52E9D96D311EF937150EBF6EE7050,335328.61,366411.69,83.34
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,11622.96,11622.96,0.96,0.00,0.00,0.00,1049602.65,925448.77,942624.47,1.83,30.00,30.00,381.00,1022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.86,1.00,1.17,402.27,1.00,2024-10-30 11:26:55,121.65,124.45,121.65,224.74,4.91,1.00,-60.00,5.00,0.00,1.19,0.00,1.00,110.15,110.15,30,82.00,81.00,20.69,130.96,1.00,440.59,0.00,0.00,0.00,1.10,31.69,42034,0.00,0.00,0.00,0.00,0.93,81739.00,0.89,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B530BE96D311EF937150EBF6EE7050,942624.47,1009142.23,119.97
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,7358.78,7358.78,0.94,0.00,0.00,0.00,535100.05,460197.22,474867.99,1.83,31.00,31.00,364.00,1763.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.88,1.00,1.14,322.24,1.00,2024-10-30 11:26:55,96.80,98.80,96.80,138.71,4.91,1.00,-90.00,0.00,0.00,1.18,0.00,1.00,87.99,87.99,31,71.00,66.00,33.76,103.49,1.00,351.97,0.00,0.00,0.00,1.09,40.46,42034,0.00,0.00,0.00,0.00,0.94,87213.00,0.90,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B532E696D311EF937150EBF6EE7050,474867.99,505045.73,94.33
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,6914.15,6914.15,0.95,0.00,0.00,0.00,488104.23,422604.73,432485.89,1.83,32.00,32.00,249.00,648.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.88,0.99,1.13,314.39,1.00,2024-10-30 11:26:55,93.83,96.41,93.83,239.25,5.06,1.00,-50.00,0.00,0.00,1.21,0.00,1.00,85.34,85.34,32,65.00,65.00,21.76,103.49,1.00,341.35,0.00,0.00,0.00,1.09,32.70,42035,0.00,0.00,0.00,0.00,0.94,53070.00,0.87,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B5350496D311EF937150EBF6EE7050,432485.89,469256.90,92.50
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,3077.99,3077.99,0.97,0.00,0.00,0.00,148683.55,126414.81,128458.95,1.83,33.00,33.00,280.00,900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.06,212.54,1.00,2024-10-30 11:26:55,62.60,63.65,62.60,238.04,5.06,1.00,5.00,-90.00,0.00,1.13,0.00,1.00,57.42,57.42,33,48.00,49.00,27.53,65.02,1.00,229.68,0.00,0.00,0.00,1.08,35.00,42035,0.00,0.00,0.00,0.00,0.97,32346.00,0.95,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B5372596D311EF937150EBF6EE7050,128458.95,135006.59,61.36
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,1888.28,1888.28,0.95,0.00,0.00,0.00,80216.81,60323.93,61725.26,1.83,34.00,34.00,460.00,1225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.93,1.00,1.08,170.47,1.00,2024-10-30 11:26:55,49.03,50.32,49.03,244.93,5.06,1.00,55.00,0.00,0.00,1.16,0.00,1.00,46.74,46.74,34,42.00,41.00,28.29,54.03,1.00,186.98,0.00,0.00,0.00,1.10,35.36,42035,0.00,0.00,0.00,0.00,0.96,21723.00,0.90,2024-10-30 11:26:55,2024-10-30 11:26:55,0.03,69B5394596D311EF937150EBF6EE7050,61725.26,66707.08,48.54
2024-10-30 P2328 Group 5 Rev 2 R01 PP1,2023.60,2023.60,0.97,0.00,0.00,0.00,85620.60,67191.47,68477.92,1.83,35.00,35.00,215.00,1363.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.06,174.74,1.00,2024-10-30 11:26:55,50.76,51.84,50.76,253.28,5.16,1.00,60.00,0.00,0.00,1.13,0.00,1.00,47.77,47.77,35,43.00,42.00,21.92,54.03,1.00,191.08,0.00,0.00,0.00,1.09,29.52,42036,0.00,0.00,0.00,0.00,0.97,17865.00,0.91,2024-10-30 11:26:55,2024-10-30 11:26:55,0.02,69B53B6796D311EF937150EBF6EE7050,68477.92,72963.49,50.37
