Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1750.80,1750.80,0.97,0.00,0.00,0.00,69364.20,53993.99,55108.36,1.83,11.00,11.00,606.00,1213.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.96,1.00,1.05,163.56,1.00,2024-10-30 12:14:49,47.21,48.08,47.21,203.24,3.08,1.00,-75.00,0.00,0.00,1.13,0.00,1.00,44.53,44.53,11,40.00,40.00,38.62,50.37,1.00,178.13,0.00,0.00,0.00,1.09,39.63,61148,0.00,0.00,0.00,0.00,0.98,27806.00,0.94,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9A955A96DA11EF937150EBF6EE7050,55108.36,58194.03,46.71
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3901.86,3901.86,0.95,0.00,0.00,0.00,203808.40,178188.83,183345.66,1.83,12.00,12.00,194.00,1599.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.06,237.04,1.00,2024-10-30 12:14:49,70.48,71.69,70.48,199.71,3.08,1.00,-60.00,-90.00,0.00,1.16,0.00,1.00,63.78,63.78,12,52.00,54.00,27.11,74.18,1.00,255.14,0.00,0.00,0.00,1.08,33.16,61148,0.00,0.00,0.00,0.00,0.97,39334.00,0.97,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9A979396DA11EF937150EBF6EE7050,183345.66,192892.79,68.69
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,2921.11,2921.11,0.99,0.00,0.00,0.00,144554.95,118260.94,118764.31,1.83,13.00,13.00,141.00,509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.91,1.00,1.09,207.88,1.00,2024-10-30 12:14:49,60.99,62.27,60.99,255.00,3.16,1.00,15.00,-90.00,0.00,1.14,0.00,1.00,56.88,56.88,13,48.00,49.00,18.63,65.02,1.00,227.53,0.00,0.00,0.00,1.09,28.69,61149,0.00,0.00,0.00,0.00,0.96,20903.00,0.95,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9A99C396DA11EF937150EBF6EE7050,118764.31,126452.46,61.36
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3703.89,3703.89,0.98,0.00,0.00,0.00,202745.21,168249.18,169570.90,1.83,14.00,14.00,784.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.90,1.00,1.11,232.54,1.00,2024-10-30 12:14:49,68.67,70.21,68.67,243.51,3.23,1.00,15.00,0.00,0.00,1.14,0.00,1.00,63.67,63.67,14,52.00,52.00,23.87,72.35,1.00,254.69,0.00,0.00,0.00,1.10,35.48,61150,0.00,0.00,0.00,0.00,0.95,33063.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9A9BF196DA11EF937150EBF6EE7050,169570.90,181225.91,68.69
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,6584.50,6584.50,0.98,0.00,0.00,0.00,476299.36,398660.53,401927.94,1.83,15.00,15.00,549.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.86,1.00,1.17,305.63,1.00,2024-10-30 12:14:49,91.56,93.46,91.56,242.45,3.23,1.00,25.00,-90.00,0.00,1.14,0.00,1.00,84.64,84.64,15,64.00,65.00,19.90,96.16,1.00,338.58,0.00,0.00,0.00,1.11,32.29,61150,0.00,0.00,0.00,0.00,0.93,46401.00,0.87,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9A9E1D96DA11EF937150EBF6EE7050,401927.94,427474.78,90.66
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1919.89,1919.89,0.89,0.00,0.00,0.00,80790.17,59187.41,63281.70,1.83,16.00,16.00,392.00,1711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.93,0.99,1.07,171.18,1.00,2024-10-30 12:14:49,49.44,50.83,49.44,160.25,3.23,1.00,85.00,0.00,0.00,1.19,0.00,1.00,46.86,46.86,16,44.00,40.00,44.70,55.86,1.00,187.42,0.00,0.00,0.00,1.09,40.44,61150,0.00,0.00,0.00,0.00,0.97,34824.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.03,1A9AA05396DA11EF937150EBF6EE7050,63281.70,68751.07,46.71
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3443.81,3443.81,0.99,0.00,0.00,0.00,171063.70,151189.58,152027.76,1.83,17.00,17.00,536.00,920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.06,223.66,1.00,2024-10-30 12:14:49,66.22,67.46,66.22,238.28,3.33,1.00,-80.00,0.00,0.00,1.14,0.00,1.00,60.17,60.17,17,50.00,50.00,29.03,68.69,1.00,240.67,0.00,0.00,0.00,1.08,34.69,61151,0.00,0.00,0.00,0.00,0.97,37681.00,0.96,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AA28F96DA11EF937150EBF6EE7050,152027.76,160773.18,65.02
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,5264.10,5264.10,0.83,0.00,0.00,0.00,395743.94,269643.12,287309.78,1.83,18.00,18.00,850.00,1077.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.79,0.96,1.26,289.23,0.99,2024-10-30 12:14:49,81.87,88.17,81.87,193.99,3.33,1.00,-80.00,0.00,0.00,1.21,0.00,1.00,79.57,79.57,18,64.00,56.00,28.89,96.16,1.00,318.30,0.00,0.00,0.00,1.10,36.82,61151,0.00,0.00,0.00,0.00,0.89,54922.00,0.76,2024-10-30 12:14:49,2024-10-30 12:14:49,0.07,1A9AA4B996DA11EF937150EBF6EE7050,287309.78,358904.34,76.01
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3318.64,3318.64,0.90,0.00,0.00,0.00,172013.12,135587.67,143814.73,1.83,19.00,19.00,741.00,1434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.91,0.99,1.10,221.65,1.00,2024-10-30 12:14:49,65.00,66.60,65.00,177.89,3.33,1.00,-65.00,30.00,0.00,1.20,0.00,1.00,60.28,60.28,19,51.00,50.00,34.47,72.35,1.00,241.11,0.00,0.00,0.00,1.09,38.19,61151,0.00,0.00,0.00,0.00,0.95,43300.00,0.93,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AA86F96DA11EF937150EBF6EE7050,143814.73,154668.53,61.36
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,2515.08,2515.08,0.91,0.00,0.00,0.00,114418.02,90336.13,94883.76,1.83,20.00,20.00,419.00,1693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.94,0.99,1.07,194.47,1.00,2024-10-30 12:14:49,56.59,58.05,56.59,192.20,3.33,1.00,-65.00,0.00,0.00,1.20,0.00,1.00,52.62,52.62,20,46.00,44.00,35.59,63.19,1.00,210.47,0.00,0.00,0.00,1.08,37.36,61151,0.00,0.00,0.00,0.00,0.97,35025.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.03,1A9AAAA096DA11EF937150EBF6EE7050,94883.76,102433.02,54.03
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,4911.11,4911.11,0.94,0.00,0.00,0.00,310993.38,249952.26,258900.45,1.83,21.00,21.00,848.00,1388.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.87,1.00,1.15,266.56,1.00,2024-10-30 12:14:49,79.08,81.10,79.08,149.44,3.41,1.00,-70.00,0.00,0.00,1.16,0.00,1.00,73.43,73.43,21,59.00,57.00,34.67,85.17,1.00,293.73,0.00,0.00,0.00,1.10,44.16,61152,0.00,0.00,0.00,0.00,0.93,61880.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AACC996DA11EF937150EBF6EE7050,258900.45,279285.23,77.84
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,4868.58,4868.58,0.96,0.00,0.00,0.00,277376.51,250443.38,255545.06,1.83,22.00,22.00,467.00,1488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,262.74,1.00,2024-10-30 12:14:49,78.73,79.83,78.73,189.42,3.41,1.00,55.00,0.00,0.00,1.18,0.00,1.00,70.68,70.68,22,58.00,57.00,28.45,83.34,1.00,282.74,0.00,0.00,0.00,1.08,33.68,61152,0.00,0.00,0.00,0.00,0.97,50393.00,0.96,2024-10-30 12:14:49,2024-10-30 12:14:49,0.01,1A9AAEF196DA11EF937150EBF6EE7050,255545.06,266349.48,77.84
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3898.85,3898.85,0.98,0.00,0.00,0.00,211167.81,180892.43,183134.00,1.83,23.00,23.00,647.00,1543.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.92,1.00,1.09,237.67,1.00,2024-10-30 12:14:49,70.46,72.14,70.46,172.16,3.41,1.00,-90.00,0.00,0.00,1.15,0.00,1.00,64.54,64.54,23,55.00,53.00,33.59,74.18,1.00,258.17,0.00,0.00,0.00,1.09,36.94,61152,0.00,0.00,0.00,0.00,0.96,48708.00,0.93,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AB11796DA11EF937150EBF6EE7050,183134.00,196612.77,70.52
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,4471.56,4471.56,0.87,0.00,0.00,0.00,288854.21,210215.39,224932.22,1.83,24.00,24.00,310.00,1845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.84,0.98,1.19,260.41,1.00,2024-10-30 12:14:49,75.45,79.11,75.45,149.03,3.41,1.00,65.00,0.00,0.00,1.21,0.00,1.00,71.65,71.65,24,61.00,52.00,40.20,87.00,1.00,286.59,0.00,0.00,0.00,1.10,42.04,61152,0.00,0.00,0.00,0.00,0.92,65920.00,0.85,2024-10-30 12:14:49,2024-10-30 12:14:49,0.05,1A9AB34B96DA11EF937150EBF6EE7050,224932.22,259283.10,68.69
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1580.08,1580.08,0.95,0.00,0.00,0.00,65172.27,46074.67,47247.80,1.83,25.00,25.00,715.00,1410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.91,0.99,1.09,158.01,1.00,2024-10-30 12:14:49,44.85,46.50,44.85,199.00,3.48,1.00,-85.00,0.00,0.00,1.15,0.00,1.00,43.62,43.62,25,41.00,38.00,37.88,50.37,1.00,174.47,0.00,0.00,0.00,1.10,39.24,61153,0.00,0.00,0.00,0.00,0.96,25004.00,0.87,2024-10-30 12:14:49,2024-10-30 12:14:49,0.04,1A9AB57B96DA11EF937150EBF6EE7050,47247.80,52652.82,43.04
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3390.13,3390.13,0.99,0.00,0.00,0.00,173361.79,147536.35,148487.20,1.83,26.00,26.00,923.00,519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.92,1.00,1.08,223.36,1.00,2024-10-30 12:14:49,65.70,67.21,65.70,222.60,3.58,1.00,-55.00,0.00,0.00,1.17,0.00,1.00,60.43,60.43,26,50.00,50.00,28.19,70.52,1.00,241.74,0.00,0.00,0.00,1.08,37.50,61154,0.00,0.00,0.00,0.00,0.96,36078.00,0.93,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AB7A696DA11EF937150EBF6EE7050,148487.20,158961.33,65.02
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,5017.49,5017.49,0.85,0.00,0.00,0.00,342061.04,246965.05,267358.51,1.83,27.00,27.00,909.00,854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.83,0.98,1.20,274.11,1.00,2024-10-30 12:14:49,79.93,83.59,79.93,216.75,3.58,1.00,15.00,-90.00,0.00,1.22,0.00,1.00,75.80,75.80,27,56.00,62.00,23.12,92.50,1.00,303.20,0.00,0.00,0.00,1.11,38.30,61154,0.00,0.00,0.00,0.00,0.91,42078.00,0.87,2024-10-30 12:14:49,2024-10-30 12:14:49,0.04,1A9AB9C896DA11EF937150EBF6EE7050,267358.51,305841.01,76.01
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1676.66,1676.66,0.96,0.00,0.00,0.00,67606.70,50494.46,51645.18,1.83,28.00,28.00,437.00,886.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.94,1.00,1.07,161.22,1.00,2024-10-30 12:14:49,46.20,47.67,46.20,177.74,3.58,1.00,-55.00,-90.00,0.00,1.14,0.00,1.00,44.15,44.15,28,39.00,40.00,44.18,50.37,1.00,176.61,0.00,0.00,0.00,1.10,43.66,61154,0.00,0.00,0.00,0.00,0.97,30658.00,0.90,2024-10-30 12:14:49,2024-10-30 12:14:49,0.03,1A9ABC1F96DA11EF937150EBF6EE7050,51645.18,56728.56,44.87
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1591.42,1591.42,0.95,0.00,0.00,0.00,62312.39,46336.98,47757.31,1.83,29.00,29.00,146.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.95,1.00,1.06,157.17,1.00,2024-10-30 12:14:49,45.01,46.10,45.01,255.00,3.66,1.00,5.00,-90.00,0.00,1.13,0.00,1.00,42.97,42.97,29,38.00,40.00,21.54,48.54,1.00,171.88,0.00,0.00,0.00,1.09,31.44,61155,0.00,0.00,0.00,0.00,0.97,14304.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9ABE5B96DA11EF937150EBF6EE7050,47757.31,51282.31,43.04
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3402.06,3402.06,0.83,0.00,0.00,0.00,185332.89,137854.18,149271.32,1.83,30.00,30.00,184.00,305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.89,0.97,1.13,229.00,1.00,2024-10-30 12:14:49,65.82,69.04,65.82,148.38,3.66,1.00,60.00,-45.00,0.00,1.26,0.00,1.00,61.80,61.80,30,56.00,49.00,42.85,77.84,1.00,247.18,0.00,0.00,0.00,1.08,44.06,61155,0.00,0.00,0.00,0.00,0.94,55020.00,0.79,2024-10-30 12:14:49,2024-10-30 12:14:49,0.05,1A9AC09296DA11EF937150EBF6EE7050,149271.32,172314.79,59.53
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1807.99,1807.99,0.98,0.00,0.00,0.00,72970.05,57252.80,57830.54,1.83,31.00,31.00,860.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,166.28,1.00,2024-10-30 12:14:49,47.98,49.30,47.98,162.04,3.83,1.00,5.00,-45.00,0.00,1.11,0.00,1.00,45.29,45.29,31,41.00,41.00,44.14,50.37,1.00,181.17,0.00,0.00,0.00,1.09,43.51,61156,0.00,0.00,0.00,0.00,0.97,32661.00,0.93,2024-10-30 12:14:49,2024-10-30 12:14:49,0.03,1A9AC2CC96DA11EF937150EBF6EE7050,57830.54,62741.42,46.71
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1785.10,1785.10,0.98,0.00,0.00,0.00,71901.29,56044.15,56735.65,1.83,32.00,32.00,190.00,632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,165.47,1.00,2024-10-30 12:14:49,47.67,49.10,47.67,252.29,3.83,1.00,-20.00,0.00,0.00,1.16,0.00,1.00,45.07,45.07,32,40.00,40.00,25.69,52.20,1.00,180.28,0.00,0.00,0.00,1.09,35.49,61156,0.00,0.00,0.00,0.00,0.97,18804.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.03,1A9AC50C96DA11EF937150EBF6EE7050,56735.65,61967.64,46.71
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,1825.17,1825.17,0.98,0.00,0.00,0.00,74274.20,57874.35,58656.95,1.83,33.00,33.00,139.00,432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,167.10,1.00,2024-10-30 12:14:49,48.21,49.35,48.21,255.00,3.91,1.00,-80.00,0.00,0.00,1.11,0.00,1.00,45.56,45.56,33,41.00,41.00,20.36,50.37,1.00,182.24,0.00,0.00,0.00,1.09,30.75,61157,0.00,0.00,0.00,0.00,0.97,15189.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AC73B96DA11EF937150EBF6EE7050,58656.95,62935.87,48.54
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,3685.92,3685.92,0.99,0.00,0.00,0.00,197663.69,167664.63,168338.40,1.83,34.00,34.00,903.00,1376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.91,1.00,1.10,231.39,1.00,2024-10-30 12:14:49,68.51,69.91,68.51,227.53,4.00,1.00,-55.00,0.00,0.00,1.15,0.00,1.00,63.14,63.14,34,52.00,52.00,25.18,72.35,1.00,252.55,0.00,0.00,0.00,1.09,32.95,61158,0.00,0.00,0.00,0.00,0.95,34727.00,0.92,2024-10-30 12:14:49,2024-10-30 12:14:49,0.02,1A9AC95C96DA11EF937150EBF6EE7050,168338.40,178872.35,68.69
2024-10-30 P1444 Group 3 Rev 5 R02 PP1,2935.89,2935.89,0.86,0.00,0.00,0.00,155911.84,112961.70,119666.76,1.83,35.00,35.00,513.00,1599.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.87,0.97,1.15,213.49,1.00,2024-10-30 12:14:49,61.14,64.31,61.14,202.20,4.00,1.00,30.00,0.00,0.00,1.21,0.00,1.00,58.34,58.34,35,50.00,47.00,29.77,70.52,1.00,233.34,0.00,0.00,0.00,1.09,34.80,61158,0.00,0.00,0.00,0.00,0.93,33546.00,0.75,2024-10-30 12:14:49,2024-10-30 12:14:49,0.05,1A9ACB8196DA11EF937150EBF6EE7050,119666.76,139259.31,59.53
