Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P2002 Group 2 Rev 2 R01,1986.10,1986.10,0.98,0.00,0.00,0.00,83597.07,66017.69,66583.53,1.83,11.00,11.00,249.00,541.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.06,173.37,1.00,2024-10-30 09:29:08,50.29,51.28,50.29,232.15,6.16,1.00,-85.00,0.00,0.00,1.10,0.00,1.00,47.39,47.39,11,42.00,42.00,33.66,52.20,1.00,189.57,0.00,0.00,0.00,1.09,39.87,30736,0.00,0.00,0.00,0.00,0.97,26999.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4B1BE96C211EF937150EBF6EE7050,66583.53,70626.00,50.37
2024-10-30 P2002 Group 2 Rev 2 R01,724.29,724.29,0.77,0.00,0.00,0.00,24892.89,12430.34,14663.35,1.83,12.00,12.00,595.00,1875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.92,0.96,1.09,112.71,1.00,2024-10-30 09:29:08,30.37,32.26,30.37,123.70,6.31,1.00,-85.00,0.00,0.00,1.19,0.00,1.00,31.65,31.65,12,34.00,29.00,75.47,37.55,1.00,126.59,0.00,0.00,0.00,1.12,42.34,30737,0.00,0.00,0.00,0.00,0.96,26339.00,0.82,2024-10-30 09:29:08,2024-10-30 09:29:08,0.06,F5A4B3D396C211EF937150EBF6EE7050,14663.35,17573.20,26.56
2024-10-30 P2002 Group 2 Rev 2 R01,732.21,795.89,0.69,0.00,0.00,0.00,26710.27,14484.00,14904.53,1.83,13.00,13.00,417.00,1065.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.73,0.89,1.37,124.11,0.99,2024-10-30 09:29:08,30.53,35.67,31.83,87.14,6.66,1.74,-60.00,0.00,0.14,0.88,0.00,0.58,46.79,26.96,13,36.00,29.00,153.37,41.21,1.00,147.49,0.00,0.00,0.00,1.19,49.09,30738,0.00,0.00,0.00,0.00,0.85,53985.00,0.57,2024-10-30 09:29:08,2024-10-30 09:29:08,0.14,F5A4B5E396C211EF937150EBF6EE7050,14904.53,23754.02,26.56
2024-10-30 P2002 Group 2 Rev 2 R01,3161.06,3161.06,0.99,0.00,0.00,0.00,190623.33,134260.51,133694.18,1.83,14.00,14.00,750.00,622.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.81,1.00,1.23,219.32,1.00,2024-10-30 09:29:08,63.44,66.04,63.44,142.64,6.81,1.00,-80.00,0.00,0.00,1.13,0.00,1.00,62.38,62.38,14,52.00,49.00,41.48,70.52,1.00,249.51,0.00,0.00,0.00,1.14,55.47,30739,0.00,0.00,0.00,0.00,0.90,49906.00,0.86,2024-10-30 09:29:08,2024-10-30 09:29:08,0.04,F5A4B7FF96C211EF937150EBF6EE7050,133694.18,150802.00,63.19
2024-10-30 P2002 Group 2 Rev 2 R01,2165.35,2165.35,0.97,0.00,0.00,0.00,59122.79,82433.27,75797.90,1.83,15.00,15.00,487.00,655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.48,0.94,2.08,199.99,0.93,2024-10-30 09:29:08,52.51,59.93,52.51,102.48,6.98,4.30,-40.00,0.00,0.67,0.60,0.00,0.23,111.61,25.97,15,44.00,44.00,148.19,66.85,1.00,275.15,0.00,0.00,0.00,1.38,52.19,30740,0.00,0.00,0.00,0.00,0.69,128033.00,0.52,2024-10-30 09:29:08,2024-10-30 09:29:08,0.12,F5A4BA1596C211EF937150EBF6EE7050,75797.90,112724.65,54.03
2024-10-30 P2002 Group 2 Rev 2 R01,4341.60,4341.60,0.92,0.00,0.00,0.00,255129.06,205973.77,215198.18,1.83,16.00,16.00,837.00,1291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.89,1.00,1.12,250.85,1.00,2024-10-30 09:29:08,74.35,75.81,74.35,136.71,6.98,1.00,-65.00,40.00,0.00,1.16,0.00,1.00,68.74,68.74,16,56.00,55.00,37.05,79.67,1.00,274.97,0.00,0.00,0.00,1.10,46.93,30740,0.00,0.00,0.00,0.00,0.94,59175.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4BC2C96C211EF937150EBF6EE7050,215198.18,228108.69,72.35
2024-10-30 P2002 Group 2 Rev 2 R01,1767.94,1767.94,0.99,0.00,0.00,0.00,72434.36,55717.43,55919.74,1.83,17.00,17.00,465.00,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.07,164.79,1.00,2024-10-30 09:29:08,47.44,48.64,47.44,254.08,7.91,1.00,55.00,-90.00,0.00,1.11,0.00,1.00,45.18,45.18,17,40.00,41.00,22.02,50.37,1.00,180.72,0.00,0.00,0.00,1.10,32.73,30741,0.00,0.00,0.00,0.00,0.97,15986.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4BE4696C211EF937150EBF6EE7050,55919.74,60249.95,46.71
2024-10-30 P2002 Group 2 Rev 2 R01,1871.05,1871.05,0.98,0.00,0.00,0.00,78843.79,60277.60,60882.54,1.83,18.00,18.00,390.00,492.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.93,1.00,1.08,169.34,1.00,2024-10-30 09:29:08,48.81,50.01,48.81,147.25,8.98,1.00,40.00,-90.00,0.00,1.12,0.00,1.00,46.48,46.48,18,41.00,42.00,49.84,52.20,1.00,185.90,0.00,0.00,0.00,1.10,45.21,30742,0.00,0.00,0.00,0.00,0.96,37980.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4C05E96C211EF937150EBF6EE7050,60882.54,65500.34,48.54
2024-10-30 P2002 Group 2 Rev 2 R01,1974.58,1974.58,0.94,0.00,0.00,0.00,90020.70,64139.60,66004.71,1.83,19.00,19.00,694.00,580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.89,0.99,1.12,175.56,1.00,2024-10-30 09:29:08,50.14,52.10,50.14,205.27,9.06,1.00,-35.00,-90.00,0.00,1.15,0.00,1.00,48.58,48.58,19,41.00,43.00,36.96,55.86,1.00,194.30,0.00,0.00,0.00,1.11,45.87,30743,0.00,0.00,0.00,0.00,0.94,29498.00,0.85,2024-10-30 09:29:08,2024-10-30 09:29:08,0.04,F5A4C27996C211EF937150EBF6EE7050,66004.71,74042.81,48.54
2024-10-30 P2002 Group 2 Rev 2 R01,1945.78,1945.78,0.97,0.00,0.00,0.00,84186.41,63776.51,64566.10,1.83,20.00,20.00,268.00,1050.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.92,1.00,1.09,173.10,1.00,2024-10-30 09:29:08,49.77,51.34,49.77,174.92,9.31,1.00,-80.00,50.00,0.00,1.14,0.00,1.00,47.50,47.50,20,43.00,42.00,40.75,54.03,1.00,190.01,0.00,0.00,0.00,1.10,41.35,30744,0.00,0.00,0.00,0.00,0.96,32111.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4C48F96C211EF937150EBF6EE7050,64566.10,70836.41,48.54
2024-10-30 P2002 Group 2 Rev 2 R01,1137.93,1137.93,0.90,0.00,0.00,0.00,47292.51,27514.29,28875.94,1.83,21.00,21.00,839.00,775.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.86,0.99,1.16,138.16,1.00,2024-10-30 09:29:08,38.06,40.04,38.06,191.46,9.41,1.00,-85.00,65.00,0.00,1.10,0.00,1.00,39.20,39.20,21,37.00,36.00,45.94,43.04,1.00,156.78,0.00,0.00,0.00,1.13,48.39,30745,0.00,0.00,0.00,0.00,0.93,23064.00,0.86,2024-10-30 09:29:08,2024-10-30 09:29:08,0.05,F5A4C6A196C211EF937150EBF6EE7050,28875.94,33613.00,35.72
2024-10-30 P2002 Group 2 Rev 2 R01,2249.55,2249.55,0.98,0.00,0.00,0.00,101928.72,79509.22,80261.58,1.83,22.00,22.00,252.00,228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.92,1.00,1.09,184.23,1.00,2024-10-30 09:29:08,53.52,54.74,53.52,223.33,9.48,1.00,85.00,-65.00,0.00,1.14,0.00,1.00,50.63,50.63,22,45.00,44.00,32.22,57.70,1.00,202.52,0.00,0.00,0.00,1.10,39.44,30746,0.00,0.00,0.00,0.00,0.96,28773.00,0.91,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4C8BE96C211EF937150EBF6EE7050,80261.58,85905.28,52.20
2024-10-30 P2002 Group 2 Rev 2 R01,5209.25,5209.25,0.97,0.00,0.00,0.00,306198.64,278422.68,282831.07,1.83,23.00,23.00,832.00,531.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.08,271.40,1.00,2024-10-30 09:29:08,81.44,82.68,81.44,178.60,9.73,1.00,25.00,-90.00,0.00,1.17,0.00,1.00,73.05,73.05,23,58.00,59.00,29.05,85.17,1.00,292.21,0.00,0.00,0.00,1.08,37.85,30747,0.00,0.00,0.00,0.00,0.96,54693.00,0.96,2024-10-30 09:29:08,2024-10-30 09:29:08,0.01,F5A4CACE96C211EF937150EBF6EE7050,282831.07,295898.74,79.67
2024-10-30 P2002 Group 2 Rev 2 R01,2124.79,2124.79,0.97,0.00,0.00,0.00,92146.19,72322.22,73677.78,1.83,24.00,24.00,867.00,382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,178.76,1.00,2024-10-30 09:29:08,52.01,53.17,52.01,207.03,10.06,1.00,5.00,-20.00,0.00,1.10,0.00,1.00,48.95,48.95,24,43.00,43.00,33.89,54.03,1.00,195.82,0.00,0.00,0.00,1.10,39.98,30748,0.00,0.00,0.00,0.00,0.97,28809.00,0.94,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4CCE496C211EF937150EBF6EE7050,73677.78,78692.24,50.37
2024-10-30 P2002 Group 2 Rev 2 R01,2064.03,2064.03,0.96,0.00,0.00,0.00,93669.15,69223.43,70540.52,1.83,25.00,25.00,829.00,879.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.90,1.00,1.11,177.69,1.00,2024-10-30 09:29:08,51.26,52.96,51.26,206.96,10.06,1.00,-35.00,-90.00,0.00,1.13,0.00,1.00,49.22,49.22,25,42.00,44.00,35.26,55.86,1.00,196.89,0.00,0.00,0.00,1.11,42.27,30748,0.00,0.00,0.00,0.00,0.95,29230.00,0.84,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4CEFB96C211EF937150EBF6EE7050,70540.52,77792.05,50.37
2024-10-30 P2002 Group 2 Rev 2 R01,2767.68,2767.68,0.96,0.00,0.00,0.00,136051.37,107346.92,109531.12,1.83,26.00,26.00,815.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.91,1.00,1.10,203.41,1.00,2024-10-30 09:29:08,59.36,61.21,59.36,226.21,10.23,1.00,10.00,-90.00,0.00,1.13,0.00,1.00,55.74,55.74,26,45.00,48.00,28.11,63.19,1.00,222.98,0.00,0.00,0.00,1.10,38.63,30749,0.00,0.00,0.00,0.00,0.95,30074.00,0.88,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4D14296C211EF937150EBF6EE7050,109531.12,120054.90,57.70
2024-10-30 P2002 Group 2 Rev 2 R01,2287.36,2287.36,0.98,0.00,0.00,0.00,101928.72,81229.64,82293.73,1.83,27.00,27.00,682.00,670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,185.03,1.00,2024-10-30 09:29:08,53.97,55.00,53.97,231.52,10.23,1.00,-90.00,0.00,0.00,1.10,0.00,1.00,50.63,50.63,27,45.00,44.00,31.26,55.86,1.00,202.52,0.00,0.00,0.00,1.09,38.05,30749,0.00,0.00,0.00,0.00,0.97,28323.00,0.94,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4D35B96C211EF937150EBF6EE7050,82293.73,87108.41,54.03
2024-10-30 P2002 Group 2 Rev 2 R01,6609.13,6609.13,0.97,0.00,0.00,0.00,454015.77,398596.37,404184.63,1.83,28.00,28.00,322.00,508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.89,1.00,1.13,305.24,1.00,2024-10-30 09:29:08,91.73,93.36,91.73,207.38,10.66,1.00,-80.00,0.00,0.00,1.15,0.00,1.00,83.30,83.30,28,66.00,64.00,24.65,96.16,1.00,333.21,0.00,0.00,0.00,1.09,39.78,30750,0.00,0.00,0.00,0.00,0.94,57684.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4D56E96C211EF937150EBF6EE7050,404184.63,426080.08,90.66
2024-10-30 P2002 Group 2 Rev 2 R01,1822.31,1822.31,0.99,0.00,0.00,0.00,73732.13,58127.69,58518.91,1.83,29.00,29.00,718.00,1799.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,167.03,1.00,2024-10-30 09:29:08,48.17,49.55,48.17,204.27,10.73,1.00,-85.00,0.00,0.00,1.11,0.00,1.00,45.45,45.45,29,41.00,40.00,37.18,50.37,1.00,181.80,0.00,0.00,0.00,1.09,39.48,30751,0.00,0.00,0.00,0.00,0.97,27698.00,0.89,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4D78796C211EF937150EBF6EE7050,58518.91,63717.67,46.71
2024-10-30 P2002 Group 2 Rev 2 R01,5480.70,5480.70,0.99,0.00,0.00,0.00,329204.45,303267.90,305223.79,1.83,30.00,30.00,610.00,1457.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.93,1.00,1.08,278.26,1.00,2024-10-30 09:29:08,83.54,84.86,83.54,202.56,11.41,1.00,60.00,-90.00,0.00,1.16,0.00,1.00,74.84,74.84,30,60.00,61.00,24.93,87.00,1.00,299.35,0.00,0.00,0.00,1.08,32.14,30752,0.00,0.00,0.00,0.00,0.96,49162.00,0.97,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4D99696C211EF937150EBF6EE7050,305223.79,320015.61,83.34
2024-10-30 P2002 Group 2 Rev 2 R01,2130.58,2130.58,0.98,0.00,0.00,0.00,96497.00,73163.47,73979.25,1.83,31.00,31.00,272.00,1677.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.91,1.00,1.10,180.02,1.00,2024-10-30 09:29:08,52.08,53.42,52.08,209.39,11.91,1.00,-80.00,-45.00,0.00,1.12,0.00,1.00,49.71,49.71,31,44.00,43.00,31.17,55.86,1.00,198.85,0.00,0.00,0.00,1.10,35.41,30753,0.00,0.00,0.00,0.00,0.95,26553.00,0.90,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4DBA796C211EF937150EBF6EE7050,73979.25,79827.20,50.37
2024-10-30 P2002 Group 2 Rev 2 R01,2032.26,2032.26,0.99,0.00,0.00,0.00,86468.24,68545.50,68917.95,1.83,32.00,32.00,822.00,846.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.07,175.78,1.00,2024-10-30 09:29:08,50.87,52.45,50.87,193.48,12.06,1.00,-70.00,0.00,0.00,1.13,0.00,1.00,47.93,47.93,32,42.00,42.00,36.87,54.03,1.00,191.71,0.00,0.00,0.00,1.09,40.72,30754,0.00,0.00,0.00,0.00,0.97,30161.00,0.93,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4DDB896C211EF937150EBF6EE7050,68917.95,75571.67,50.37
2024-10-30 P2002 Group 2 Rev 2 R01,4732.02,4732.02,0.98,0.00,0.00,0.00,285069.99,242383.63,244868.58,1.83,33.00,33.00,626.00,1058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.89,1.00,1.12,261.27,1.00,2024-10-30 09:29:08,77.62,79.37,77.62,223.97,12.91,1.00,-80.00,0.00,0.00,1.17,0.00,1.00,71.33,71.33,33,58.00,57.00,26.43,83.34,1.00,285.33,0.00,0.00,0.00,1.09,34.01,30755,0.00,0.00,0.00,0.00,0.95,45614.00,0.92,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4E07596C211EF937150EBF6EE7050,244868.58,261792.27,77.84
2024-10-30 P2002 Group 2 Rev 2 R01,2269.91,2269.91,0.95,0.00,0.00,0.00,98995.19,78830.47,81353.43,1.83,34.00,34.00,810.00,1118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.94,1.00,1.06,185.14,1.00,2024-10-30 09:29:08,53.76,55.15,53.76,195.28,12.98,1.00,-50.00,0.00,0.00,1.19,0.00,1.00,50.14,50.14,34,44.00,43.00,35.26,59.53,1.00,200.56,0.00,0.00,0.00,1.08,38.81,30756,0.00,0.00,0.00,0.00,0.97,31735.00,0.93,2024-10-30 09:29:08,2024-10-30 09:29:08,0.03,F5A4E3CE96C211EF937150EBF6EE7050,81353.43,87835.66,52.20
2024-10-30 P2002 Group 2 Rev 2 R01,2171.15,2171.15,0.98,0.00,0.00,0.00,94304.87,75206.13,76102.63,1.83,35.00,35.00,522.00,316.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,180.64,1.00,2024-10-30 09:29:08,52.58,53.88,52.58,232.60,13.16,1.00,80.00,0.00,0.00,1.13,0.00,1.00,49.33,49.33,35,44.00,43.00,29.37,55.86,1.00,197.34,0.00,0.00,0.00,1.09,39.47,30757,0.00,0.00,0.00,0.00,0.97,25432.00,0.94,2024-10-30 09:29:08,2024-10-30 09:29:08,0.02,F5A4E5D996C211EF937150EBF6EE7050,76102.63,81897.55,52.20
2024-10-30 P2002 Group 2 Rev 2 R01,819.91,819.91,0.49,0.00,0.00,0.00,12981.06,31301.05,17661.02,1.83,36.00,36.00,214.00,623.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.31,0.45,3.19,182.45,0.67,2024-10-30 09:29:08,32.31,54.54,32.31,166.61,13.66,7.89,-90.00,0.00,0.40,0.72,0.00,0.13,100.93,12.80,36,54.00,32.00,109.02,72.35,1.00,227.45,0.00,0.00,0.00,1.25,43.33,30758,0.00,0.00,0.00,0.00,0.56,41972.00,0.22,2024-10-30 09:29:08,2024-10-30 09:29:08,0.41,F5A4E7F596C211EF937150EBF6EE7050,17661.02,84950.78,32.05
