Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,5318.98,5318.98,0.95,0.00,0.00,0.00,365234.47,286102.86,291814.03,1.83,17.00,17.00,640.00,1150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.84,0.99,1.19,280.21,1.00,2024-10-29 15:13:36,82.29,85.37,82.29,178.18,2.91,1.00,-30.00,30.00,0.00,1.17,0.00,1.00,77.47,77.47,11,61.00,62.00,30.17,90.66,1.00,309.90,0.00,0.00,0.00,1.11,42.76,75513,0.00,0.00,0.00,0.00,0.92,57903.00,0.84,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F3022962911EF937150EBF6EE7050,291814.03,325805.86,81.51
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3727.86,3727.86,0.93,0.00,0.00,0.00,195155.08,164643.35,171219.39,1.83,18.00,18.00,747.00,1223.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,1.00,1.08,232.44,1.00,2024-10-29 15:13:36,68.89,70.21,68.89,183.71,2.91,1.00,10.00,-65.00,0.00,1.15,0.00,1.00,62.87,62.87,12,52.00,53.00,31.16,72.35,1.00,251.47,0.00,0.00,0.00,1.08,37.25,75513,0.00,0.00,0.00,0.00,0.96,43407.00,0.93,2024-10-29 15:13:36,2024-10-29 15:13:36,0.02,E81F3226962911EF937150EBF6EE7050,171219.39,181225.91,66.85
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,2197.27,2197.27,0.95,0.00,0.00,0.00,102206.92,75456.25,77479.64,1.83,19.00,19.00,402.00,1273.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.90,1.00,1.11,183.92,1.00,2024-10-29 15:13:36,52.89,54.54,52.89,217.82,2.91,1.00,40.00,0.00,0.00,1.14,0.00,1.00,50.68,50.68,13,44.00,43.00,32.54,57.70,1.00,202.70,0.00,0.00,0.00,1.10,36.60,75513,0.00,0.00,0.00,0.00,0.95,28469.00,0.89,2024-10-29 15:13:36,2024-10-29 15:13:36,0.03,E81F3423962911EF937150EBF6EE7050,77479.64,84950.78,52.20
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,7900.55,7900.55,0.92,0.00,0.00,0.00,551981.93,506242.01,528262.94,1.83,22.00,22.00,802.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.92,1.00,1.09,331.28,1.00,2024-10-29 15:13:36,100.30,101.91,100.30,160.87,2.98,1.00,-80.00,0.00,0.00,1.21,0.00,1.00,88.91,88.91,14,72.00,67.00,27.38,107.15,1.00,355.64,0.00,0.00,0.00,1.07,35.73,75514,0.00,0.00,0.00,0.00,0.96,75502.00,0.97,2024-10-29 15:13:36,2024-10-29 15:13:36,0.02,E81F3A62962911EF937150EBF6EE7050,528262.94,554148.13,96.16
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3208.58,3208.58,0.99,0.00,0.00,0.00,156804.39,135694.58,136720.51,1.83,25.00,25.00,672.00,323.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.94,1.00,1.06,216.18,1.00,2024-10-29 15:13:36,63.92,64.72,63.92,158.02,2.98,1.00,10.00,-90.00,0.00,1.14,0.00,1.00,58.45,58.45,15,49.00,50.00,38.64,66.85,1.00,233.78,0.00,0.00,0.00,1.08,41.59,75514,0.00,0.00,0.00,0.00,0.97,47107.00,0.96,2024-10-29 15:13:36,2024-10-29 15:13:36,0.01,E81F4109962911EF937150EBF6EE7050,136720.51,141920.25,63.19
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,4266.13,4266.13,0.96,0.00,0.00,0.00,228509.12,205151.84,209611.73,1.83,26.00,26.00,478.00,536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.06,247.41,1.00,2024-10-29 15:13:36,73.70,74.69,73.70,162.96,2.98,1.00,60.00,-90.00,0.00,1.17,0.00,1.00,66.26,66.26,16,54.00,55.00,34.29,77.84,1.00,265.05,0.00,0.00,0.00,1.07,39.36,75514,0.00,0.00,0.00,0.00,0.97,53905.00,0.95,2024-10-29 15:13:36,2024-10-29 15:13:36,0.01,E81F44CC962911EF937150EBF6EE7050,209611.73,218153.00,72.35
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,4016.08,4016.08,0.93,0.00,0.00,0.00,246273.92,184906.44,191455.01,1.83,27.00,27.00,472.00,1414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.85,0.99,1.18,246.03,1.00,2024-10-29 15:13:36,71.51,74.28,71.51,250.02,2.98,1.00,-90.00,5.00,0.00,1.20,0.00,1.00,67.94,67.94,17,59.00,53.00,19.73,81.51,1.00,271.75,0.00,0.00,0.00,1.10,27.29,75514,0.00,0.00,0.00,0.00,0.92,29381.00,0.89,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F46CC962911EF937150EBF6EE7050,191455.01,214605.87,68.69
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3351.40,3351.40,0.98,0.00,0.00,0.00,169726.98,144950.97,145949.41,1.83,28.00,28.00,547.00,1471.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.93,1.00,1.08,222.27,1.00,2024-10-29 15:13:36,65.32,66.85,65.32,201.50,2.98,1.00,-75.00,45.00,0.00,1.14,0.00,1.00,60.01,60.01,18,50.00,50.00,28.33,68.69,1.00,240.04,0.00,0.00,0.00,1.08,33.27,75514,0.00,0.00,0.00,0.00,0.96,35889.00,0.92,2024-10-29 15:13:36,2024-10-29 15:13:36,0.02,E81F48CB962911EF937150EBF6EE7050,145949.41,156447.68,63.19
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,2214.69,2214.69,0.88,0.00,0.00,0.00,97414.87,72866.49,78402.83,1.83,29.00,29.00,856.00,1515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.93,0.99,1.07,183.42,1.00,2024-10-29 15:13:36,53.10,54.59,53.10,224.99,2.98,1.00,-70.00,10.00,0.00,1.19,0.00,1.00,49.87,49.87,19,45.00,42.00,28.18,59.53,1.00,199.48,0.00,0.00,0.00,1.09,34.18,75514,0.00,0.00,0.00,0.00,0.97,24829.00,0.92,2024-10-29 15:13:36,2024-10-29 15:13:36,0.03,E81F4ABE962911EF937150EBF6EE7050,78402.83,85188.74,48.54
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,6191.06,6191.06,0.97,0.00,0.00,0.00,412966.71,359736.64,366446.71,1.83,30.00,30.00,749.00,1570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.89,1.00,1.12,296.02,1.00,2024-10-29 15:13:36,88.78,90.31,88.78,205.21,2.98,1.00,25.00,-55.00,0.00,1.15,0.00,1.00,80.71,80.71,20,64.00,64.00,23.81,92.50,1.00,322.85,0.00,0.00,0.00,1.09,31.32,75514,0.00,0.00,0.00,0.00,0.94,52486.00,0.93,2024-10-29 15:13:36,2024-10-29 15:13:36,0.02,E81F4CBF962911EF937150EBF6EE7050,366446.71,385636.47,87.00
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,8732.94,8732.94,0.96,0.00,0.00,0.00,626229.98,602746.22,613909.52,1.83,32.00,32.00,297.00,1772.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.74,1.00,1.35,355.92,0.98,2024-10-29 15:13:36,105.45,109.44,105.45,80.65,2.98,1.65,25.00,-25.00,0.15,0.87,0.00,0.61,129.25,78.54,21,74.00,74.00,39.48,112.64,1.00,415.58,0.00,0.00,0.00,1.17,50.68,75514,0.00,0.00,0.00,0.00,0.86,119463.00,0.83,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F50EA962911EF937150EBF6EE7050,613909.52,686284.60,105.32
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,2679.39,2679.39,0.94,0.00,0.00,0.00,134904.16,100771.46,104332.29,1.83,34.00,34.00,676.00,145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.89,1.00,1.13,201.77,1.00,2024-10-29 15:13:36,58.41,60.65,58.41,181.97,3.08,1.00,35.00,-45.00,0.00,1.20,0.00,1.00,55.59,55.59,22,47.00,47.00,34.62,66.85,1.00,222.35,0.00,0.00,0.00,1.10,39.06,75515,0.00,0.00,0.00,0.00,0.94,36004.00,0.89,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F553B962911EF937150EBF6EE7050,104332.29,116791.65,55.86
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,2026.49,2026.49,0.98,0.00,0.00,0.00,93669.15,68062.87,68624.47,1.83,35.00,35.00,741.00,179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.89,1.00,1.13,177.61,1.00,2024-10-29 15:13:36,50.80,52.91,50.80,214.62,3.08,1.00,-35.00,-80.00,0.00,1.17,0.00,1.00,49.22,49.22,23,43.00,43.00,31.32,57.70,1.00,196.89,0.00,0.00,0.00,1.11,45.85,75515,0.00,0.00,0.00,0.00,0.94,25557.00,0.89,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F572E962911EF937150EBF6EE7050,68624.47,77568.08,50.37
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3092.81,3092.81,0.95,0.00,0.00,0.00,156804.39,125807.45,129388.10,1.83,38.00,38.00,644.00,680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.91,1.00,1.10,214.26,1.00,2024-10-29 15:13:36,62.75,64.51,62.75,210.39,3.08,1.00,-85.00,0.00,0.00,1.14,0.00,1.00,58.45,58.45,24,50.00,48.00,30.81,66.85,1.00,233.78,0.00,0.00,0.00,1.09,42.43,75515,0.00,0.00,0.00,0.00,0.95,36359.00,0.91,2024-10-29 15:13:36,2024-10-29 15:13:36,0.03,E81F5D18962911EF937150EBF6EE7050,129388.10,140585.58,61.36
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3003.93,3003.93,0.98,0.00,0.00,0.00,179973.02,122903.13,123850.70,1.83,39.00,39.00,321.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.81,1.00,1.24,214.41,1.00,2024-10-29 15:13:36,61.84,64.46,61.84,198.48,3.08,1.00,10.00,-90.00,0.00,1.09,0.00,1.00,61.19,61.19,25,48.00,50.00,30.13,66.85,1.00,244.77,0.00,0.00,0.00,1.14,36.40,75515,0.00,0.00,0.00,0.00,0.90,34653.00,0.84,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F5F12962911EF937150EBF6EE7050,123850.70,140253.23,61.36
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,2322.31,2322.31,0.91,0.00,0.00,0.00,108357.05,80470.66,84186.55,1.83,40.00,40.00,230.00,1090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.75,0.99,1.33,190.69,1.00,2024-10-29 15:13:36,54.38,56.73,54.38,130.48,3.08,1.53,-85.00,-50.00,0.15,0.87,0.00,0.65,68.74,44.80,26,46.00,45.00,48.08,59.53,1.00,227.09,0.00,0.00,0.00,1.19,50.18,75515,0.00,0.00,0.00,0.00,0.87,44137.00,0.70,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F6112962911EF937150EBF6EE7050,84186.55,95588.94,52.20
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,1645.36,1645.36,0.96,0.00,0.00,0.00,71151.90,49040.60,50206.06,1.83,43.00,43.00,377.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.89,1.00,1.12,161.44,1.00,2024-10-29 15:13:36,45.77,47.77,45.77,112.04,3.16,1.00,-20.00,-90.00,0.00,1.16,0.00,1.00,44.91,44.91,27,39.00,42.00,56.30,52.20,1.00,179.65,0.00,0.00,0.00,1.11,43.40,75516,0.00,0.00,0.00,0.00,0.94,38450.00,0.87,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F678F962911EF937150EBF6EE7050,50206.06,57092.60,44.87
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,4704.72,4704.72,0.97,0.00,0.00,0.00,262407.33,238673.16,242753.31,1.83,45.00,45.00,380.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.06,258.58,1.00,2024-10-29 15:13:36,77.40,78.50,77.40,162.08,3.16,1.00,40.00,-90.00,0.00,1.17,0.00,1.00,69.39,69.39,28,56.00,57.00,32.97,81.51,1.00,277.56,0.00,0.00,0.00,1.07,38.31,75516,0.00,0.00,0.00,0.00,0.97,56615.00,0.96,2024-10-29 15:13:36,2024-10-29 15:13:36,0.01,E81F6C56962911EF937150EBF6EE7050,242753.31,253326.60,76.01
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,4025.10,4025.10,0.65,0.00,0.00,0.00,262407.33,155440.72,192100.71,1.83,47.00,47.00,854.00,425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.82,0.89,1.22,253.62,1.00,2024-10-29 15:13:36,71.59,76.93,71.59,167.99,3.16,1.00,-85.00,0.00,0.00,1.31,0.00,1.00,69.39,69.39,29,63.00,47.00,33.87,90.66,1.00,277.56,0.00,0.00,0.00,1.09,38.02,75516,0.00,0.00,0.00,0.00,0.90,50535.00,0.66,2024-10-29 15:13:36,2024-10-29 15:13:36,0.07,E81F7117962911EF937150EBF6EE7050,192100.71,238362.76,59.53
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3134.34,3134.34,0.96,0.00,0.00,0.00,177616.73,129573.91,132002.95,1.83,48.00,48.00,782.00,699.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.85,1.00,1.18,216.70,1.00,2024-10-29 15:13:36,63.17,65.33,63.17,216.68,3.16,1.00,-45.00,45.00,0.00,1.13,0.00,1.00,60.93,60.93,30,49.00,50.00,30.30,68.69,1.00,243.70,0.00,0.00,0.00,1.12,41.46,75516,0.00,0.00,0.00,0.00,0.92,36180.00,0.88,2024-10-29 15:13:36,2024-10-29 15:13:36,0.03,E81F7370962911EF937150EBF6EE7050,132002.95,145974.87,61.36
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,2850.23,2850.23,0.95,0.00,0.00,0.00,145756.17,111975.42,114468.17,1.83,49.00,49.00,752.00,1017.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.89,1.00,1.12,206.77,1.00,2024-10-29 15:13:36,60.24,62.17,60.24,142.90,3.16,1.00,50.00,0.00,0.00,1.14,0.00,1.00,57.04,57.04,31,48.00,47.00,41.58,65.02,1.00,228.16,0.00,0.00,0.00,1.10,53.20,75516,0.00,0.00,0.00,0.00,0.94,45654.00,0.85,2024-10-29 15:13:36,2024-10-29 15:13:36,0.03,E81F75C0962911EF937150EBF6EE7050,114468.17,125833.61,59.53
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,4459.46,4459.46,0.98,0.00,0.00,0.00,246273.92,221308.68,224020.09,1.83,50.00,50.00,490.00,1494.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,252.65,1.00,2024-10-29 15:13:36,75.35,76.83,75.35,201.14,3.16,1.00,5.00,-45.00,0.00,1.15,0.00,1.00,67.94,67.94,32,56.00,56.00,25.86,77.84,1.00,271.75,0.00,0.00,0.00,1.08,31.55,75516,0.00,0.00,0.00,0.00,0.97,42313.00,0.93,2024-10-29 15:13:36,2024-10-29 15:13:36,0.02,E81F7808962911EF937150EBF6EE7050,224020.09,237418.12,74.18
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3880.83,3880.83,0.90,0.00,0.00,0.00,224607.10,172346.27,181865.95,1.83,51.00,51.00,452.00,1632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.88,0.99,1.14,239.43,1.00,2024-10-29 15:13:36,70.29,72.50,70.29,137.09,3.16,1.00,-85.00,0.00,0.00,1.18,0.00,1.00,65.88,65.88,33,56.00,51.00,39.55,77.84,1.00,263.53,0.00,0.00,0.00,1.10,45.33,75516,0.00,0.00,0.00,0.00,0.94,57114.00,0.84,2024-10-29 15:13:36,2024-10-29 15:13:36,0.03,E81F7A65962911EF937150EBF6EE7050,181865.95,199538.92,66.85
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3312.68,3312.68,0.90,0.00,0.00,0.00,185747.28,137148.81,143427.86,1.83,55.00,55.00,610.00,1158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.86,0.98,1.16,224.08,1.00,2024-10-29 15:13:36,64.94,67.46,64.94,188.59,3.23,1.00,85.00,0.00,0.00,1.20,0.00,1.00,61.84,61.84,34,54.00,48.00,32.64,74.18,1.00,247.36,0.00,0.00,0.00,1.10,37.08,75517,0.00,0.00,0.00,0.00,0.93,40931.00,0.83,2024-10-29 15:13:36,2024-10-29 15:13:36,0.04,E81F83A8962911EF937150EBF6EE7050,143427.86,160773.18,61.36
2024-10-29 P1444 Group 2 Rev 7 R01_PP2,3080.95,3080.95,0.93,0.00,0.00,0.00,151649.87,123729.85,128644.58,1.83,56.00,56.00,617.00,1441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.93,1.00,1.08,212.87,1.00,2024-10-29 15:13:36,62.63,63.95,62.63,189.81,3.23,1.00,10.00,-90.00,0.00,1.16,0.00,1.00,57.80,57.80,35,48.00,50.00,30.89,66.85,1.00,231.19,0.00,0.00,0.00,1.09,35.11,75517,0.00,0.00,0.00,0.00,0.96,36331.00,0.90,2024-10-29 15:13:36,2024-10-29 15:13:36,0.02,E81F85F0962911EF937150EBF6EE7050,128644.58,136958.46,61.36
