Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-29 P1444 Group 1 Rev 7 R01,2950.67,2950.67,0.95,0.00,0.00,0.00,146609.56,117376.99,120571.75,1.83,11.00,11.00,378.00,1397.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.91,1.00,1.10,208.66,1.00,2024-10-29 14:53:58,61.29,62.68,61.29,186.21,2.83,1.00,-80.00,15.00,0.00,1.14,0.00,1.00,57.15,57.15,11,49.00,48.00,33.14,65.02,1.00,228.60,0.00,0.00,0.00,1.10,36.32,63309,0.00,0.00,0.00,0.00,0.96,37513.00,0.93,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09BEB5962711EF937150EBF6EE7050,120571.75,128948.16,59.53
2024-10-29 P1444 Group 1 Rev 7 R01,2200.17,2200.17,0.89,0.00,0.00,0.00,97414.87,72634.26,77633.22,1.83,12.00,12.00,318.00,1716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.93,0.99,1.08,182.37,1.00,2024-10-29 14:53:58,52.93,54.08,52.93,131.56,2.83,1.00,-80.00,0.00,0.00,1.16,0.00,1.00,49.87,49.87,12,45.00,42.00,46.91,57.70,1.00,199.48,0.00,0.00,0.00,1.09,41.28,63309,0.00,0.00,0.00,0.00,0.96,41097.00,0.94,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09C0BB962711EF937150EBF6EE7050,77633.22,82829.08,50.37
2024-10-29 P1444 Group 1 Rev 7 R01,3778.81,3778.81,0.88,0.00,0.00,0.00,202745.21,162626.36,174741.91,1.83,13.00,13.00,657.00,1792.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.92,0.99,1.09,234.56,1.00,2024-10-29 14:53:58,69.36,70.72,69.36,145.48,2.83,1.00,-85.00,0.00,0.00,1.19,0.00,1.00,63.67,63.67,13,55.00,50.00,42.80,76.01,1.00,254.69,0.00,0.00,0.00,1.09,42.30,63309,0.00,0.00,0.00,0.00,0.96,60352.00,0.95,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09C2B3962711EF937150EBF6EE7050,174741.91,185194.22,65.02
2024-10-29 P1444 Group 1 Rev 7 R01,4595.64,4595.64,0.98,0.00,0.00,0.00,259376.01,232388.66,234359.53,1.83,14.00,14.00,342.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.93,1.00,1.08,255.83,1.00,2024-10-29 14:53:58,76.49,77.69,76.49,251.36,2.91,1.00,5.00,-90.00,0.00,1.15,0.00,1.00,69.12,69.12,14,56.00,57.00,21.24,79.67,1.00,276.49,0.00,0.00,0.00,1.08,31.39,63310,0.00,0.00,0.00,0.00,0.96,35711.00,0.96,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09C4A8962711EF937150EBF6EE7050,234359.53,245527.50,76.01
2024-10-29 P1444 Group 1 Rev 7 R01,1520.65,1520.65,0.97,0.00,0.00,0.00,57301.95,43740.59,44607.60,1.83,15.00,15.00,157.00,551.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.96,1.00,1.04,153.14,1.00,2024-10-29 14:53:58,44.00,44.98,44.00,167.69,2.91,1.00,-60.00,0.00,0.00,1.12,0.00,1.00,41.79,41.79,15,39.00,38.00,43.55,46.71,1.00,167.14,0.00,0.00,0.00,1.09,38.77,63310,0.00,0.00,0.00,0.00,0.98,27831.00,0.93,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09C6A7962711EF937150EBF6EE7050,44607.60,47636.50,43.04
2024-10-29 P1444 Group 1 Rev 7 R01,3155.12,3155.12,0.98,0.00,0.00,0.00,156804.39,131663.09,133317.66,1.83,16.00,16.00,725.00,728.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.08,214.90,1.00,2024-10-29 14:53:58,63.38,64.61,63.38,153.94,2.91,1.00,-80.00,0.00,0.00,1.14,0.00,1.00,58.45,58.45,16,50.00,49.00,40.01,66.85,1.00,233.78,0.00,0.00,0.00,1.09,42.41,63310,0.00,0.00,0.00,0.00,0.96,48050.00,0.94,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09C8C4962711EF937150EBF6EE7050,133317.66,141251.86,63.19
2024-10-29 P1444 Group 1 Rev 7 R01,1245.91,1245.91,0.95,0.00,0.00,0.00,46726.03,32189.17,33082.21,1.83,17.00,17.00,490.00,1205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.07,140.92,1.00,2024-10-29 14:53:58,39.83,41.31,39.83,245.06,2.91,1.00,-90.00,0.00,0.00,1.10,0.00,1.00,39.04,39.04,17,38.00,36.00,31.24,43.04,1.00,156.15,0.00,0.00,0.00,1.11,35.38,63310,0.00,0.00,0.00,0.00,0.97,16902.00,0.93,2024-10-29 14:53:58,2024-10-29 14:53:58,0.04,2A09CADF962711EF937150EBF6EE7050,33082.21,36919.10,39.38
2024-10-29 P1444 Group 1 Rev 7 R01,2038.03,2038.03,0.94,0.00,0.00,0.00,85620.60,66972.40,69211.89,1.83,18.00,18.00,512.00,1256.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.95,1.00,1.06,176.30,1.00,2024-10-29 14:53:58,50.94,52.35,50.94,175.34,2.91,1.00,-35.00,-90.00,0.00,1.17,0.00,1.00,47.77,47.77,18,41.00,44.00,38.44,55.86,1.00,191.08,0.00,0.00,0.00,1.08,40.14,63310,0.00,0.00,0.00,0.00,0.97,31521.00,0.95,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09CCE9962711EF937150EBF6EE7050,69211.89,75132.73,48.54
2024-10-29 P1444 Group 1 Rev 7 R01,1750.80,1750.80,0.98,0.00,0.00,0.00,70625.15,54718.29,55108.36,1.83,19.00,19.00,137.00,1290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.95,1.00,1.06,164.05,1.00,2024-10-29 14:53:58,47.21,48.28,47.21,254.98,2.91,1.00,-70.00,0.00,0.00,1.12,0.00,1.00,44.80,44.80,19,40.00,40.00,19.56,50.37,1.00,179.20,0.00,0.00,0.00,1.09,25.58,63310,0.00,0.00,0.00,0.00,0.97,14081.00,0.91,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09CEE7962711EF937150EBF6EE7050,55108.36,58936.14,46.71
2024-10-29 P1444 Group 1 Rev 7 R01,3288.87,3288.87,0.91,0.00,0.00,0.00,164291.45,134341.30,141884.25,1.83,20.00,20.00,330.00,1822.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.93,0.99,1.07,219.46,1.00,2024-10-29 14:53:58,64.71,66.09,64.71,137.08,2.91,1.00,-80.00,0.00,0.00,1.19,0.00,1.00,59.36,59.36,20,52.00,48.00,43.67,70.52,1.00,237.45,0.00,0.00,0.00,1.08,41.61,63310,0.00,0.00,0.00,0.00,0.97,54417.00,0.94,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09D0E0962711EF937150EBF6EE7050,141884.25,151150.81,61.36
2024-10-29 P1444 Group 1 Rev 7 R01,1816.58,1816.58,0.82,0.00,0.00,0.00,76928.93,51852.60,58243.19,1.83,21.00,21.00,235.00,1839.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.92,0.98,1.09,168.08,1.00,2024-10-29 14:53:58,48.09,49.55,48.09,162.85,2.91,1.00,80.00,0.00,0.00,1.21,0.00,1.00,46.10,46.10,21,44.00,38.00,48.61,55.86,1.00,184.39,0.00,0.00,0.00,1.10,43.14,63310,0.00,0.00,0.00,0.00,0.96,36117.00,0.87,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09D2D8962711EF937150EBF6EE7050,58243.19,63717.67,43.04
2024-10-29 P1444 Group 1 Rev 7 R01,2738.23,2738.23,0.96,0.00,0.00,0.00,125692.75,105524.60,107787.67,1.83,22.00,22.00,904.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.06,200.76,1.00,2024-10-29 14:53:58,59.05,60.04,59.05,180.35,2.98,1.00,5.00,-90.00,0.00,1.13,0.00,1.00,54.29,54.29,22,46.00,47.00,29.78,61.36,1.00,217.17,0.00,0.00,0.00,1.08,34.20,63311,0.00,0.00,0.00,0.00,0.97,31570.00,0.95,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09D4E6962711EF937150EBF6EE7050,107787.67,113299.77,57.70
2024-10-29 P1444 Group 1 Rev 7 R01,3563.26,3563.26,0.60,0.00,0.00,0.00,213615.24,123899.73,160005.61,1.83,23.00,23.00,865.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.78,0.86,1.29,243.57,0.99,2024-10-29 14:53:58,67.36,73.93,67.36,254.34,2.98,1.22,5.00,-90.00,0.00,1.17,0.00,0.82,74.08,60.59,23,44.00,61.00,19.00,87.00,1.00,269.34,0.00,0.00,0.00,1.11,26.54,63311,0.00,0.00,0.00,0.00,0.88,25427.00,0.73,2024-10-29 14:53:58,2024-10-29 14:53:58,0.09,2A09D6E2962711EF937150EBF6EE7050,160005.61,211533.85,54.03
2024-10-29 P1444 Group 1 Rev 7 R01,2523.87,2523.87,0.97,0.00,0.00,0.00,113396.06,93793.99,95381.37,1.83,24.00,24.00,331.00,337.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.06,194.02,1.00,2024-10-29 14:53:58,56.69,58.10,56.69,254.34,2.98,1.00,75.00,0.00,0.00,1.17,0.00,1.00,52.46,52.46,24,46.00,45.00,24.44,61.36,1.00,209.84,0.00,0.00,0.00,1.08,32.36,63311,0.00,0.00,0.00,0.00,0.97,24124.00,0.91,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09D8E3962711EF937150EBF6EE7050,95381.37,102702.58,55.86
2024-10-29 P1444 Group 1 Rev 7 R01,3131.38,3131.38,0.98,0.00,0.00,0.00,153771.01,130710.25,131815.53,1.83,25.00,25.00,196.00,1001.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,213.92,1.00,2024-10-29 14:53:58,63.14,64.51,63.14,195.78,2.98,1.00,-85.00,0.00,0.00,1.12,0.00,1.00,58.07,58.07,25,49.00,49.00,31.09,65.02,1.00,232.27,0.00,0.00,0.00,1.09,36.89,63311,0.00,0.00,0.00,0.00,0.97,37090.00,0.96,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09DAD7962711EF937150EBF6EE7050,131815.53,140585.58,63.19
2024-10-29 P1444 Group 1 Rev 7 R01,2026.49,2026.49,0.98,0.00,0.00,0.00,86219.39,67838.14,68624.47,1.83,26.00,26.00,135.00,1468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,175.06,1.00,2024-10-29 14:53:58,50.80,52.00,50.80,218.86,2.98,1.00,-80.00,15.00,0.00,1.13,0.00,1.00,47.88,47.88,26,43.00,43.00,30.18,54.03,1.00,191.53,0.00,0.00,0.00,1.09,31.70,63311,0.00,0.00,0.00,0.00,0.97,24630.00,0.94,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09DCDE962711EF937150EBF6EE7050,68624.47,73609.81,50.37
2024-10-29 P1444 Group 1 Rev 7 R01,1736.52,1736.52,0.96,0.00,0.00,0.00,69884.67,53310.64,54435.68,1.83,27.00,27.00,212.00,1499.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,163.06,1.00,2024-10-29 14:53:58,47.02,48.18,47.02,242.06,2.98,1.00,-85.00,0.00,0.00,1.13,0.00,1.00,44.64,44.64,27,41.00,40.00,24.78,50.37,1.00,178.58,0.00,0.00,0.00,1.10,28.86,63311,0.00,0.00,0.00,0.00,0.97,17717.00,0.94,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09DED5962711EF937150EBF6EE7050,54435.68,58564.30,46.71
2024-10-29 P1444 Group 1 Rev 7 R01,1833.77,1833.77,0.90,0.00,0.00,0.00,76144.93,55616.39,59071.84,1.83,28.00,28.00,448.00,1607.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.94,0.99,1.07,167.81,1.00,2024-10-29 14:53:58,48.32,49.66,48.32,146.32,2.98,1.00,75.00,0.00,0.00,1.18,0.00,1.00,45.94,45.94,28,43.00,40.00,45.09,54.03,1.00,183.76,0.00,0.00,0.00,1.10,40.06,63311,0.00,0.00,0.00,0.00,0.97,33772.00,0.93,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09E0DF962711EF937150EBF6EE7050,59071.84,64110.99,46.71
2024-10-29 P1444 Group 1 Rev 7 R01,1833.77,1833.77,0.88,0.00,0.00,0.00,76928.93,55036.17,59071.84,1.83,29.00,29.00,596.00,1683.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.93,0.99,1.08,168.29,1.00,2024-10-29 14:53:58,48.32,49.86,48.32,151.11,2.98,1.00,-55.00,0.00,0.00,1.17,0.00,1.00,46.10,46.10,29,43.00,39.00,47.12,54.03,1.00,184.39,0.00,0.00,0.00,1.10,41.55,63311,0.00,0.00,0.00,0.00,0.96,35296.00,0.91,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09E2D1962711EF937150EBF6EE7050,59071.84,64902.47,44.87
2024-10-29 P1444 Group 1 Rev 7 R01,1942.90,1942.90,0.85,0.00,0.00,0.00,84186.41,58622.04,64422.91,1.83,30.00,30.00,544.00,1819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.92,0.99,1.09,172.73,1.00,2024-10-29 14:53:58,49.74,51.39,49.74,122.42,2.98,1.00,-90.00,0.00,0.00,1.18,0.00,1.00,47.50,47.50,30,45.00,40.00,57.29,55.86,1.00,190.01,0.00,0.00,0.00,1.10,44.09,63311,0.00,0.00,0.00,0.00,0.96,45084.00,0.93,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09E746962711EF937150EBF6EE7050,64422.91,71047.23,46.71
2024-10-29 P1444 Group 1 Rev 7 R01,1991.87,1991.87,0.97,0.00,0.00,0.00,84186.41,65631.61,66873.66,1.83,31.00,31.00,486.00,164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.07,174.03,1.00,2024-10-29 14:53:58,50.36,51.64,50.36,251.70,3.06,1.00,-30.00,45.00,0.00,1.14,0.00,1.00,47.50,47.50,31,42.00,43.00,26.89,54.03,1.00,190.01,0.00,0.00,0.00,1.09,35.58,63312,0.00,0.00,0.00,0.00,0.97,21617.00,0.94,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09E949962711EF937150EBF6EE7050,66873.66,72107.62,48.54
2024-10-29 P1444 Group 1 Rev 7 R01,2747.06,2747.06,0.94,0.00,0.00,0.00,132960.68,104925.16,108309.61,1.83,32.00,32.00,805.00,1123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.92,1.00,1.09,202.46,1.00,2024-10-29 14:53:58,59.14,60.80,59.14,222.50,3.06,1.00,-65.00,25.00,0.00,1.18,0.00,1.00,55.32,55.32,32,48.00,47.00,29.81,65.02,1.00,221.28,0.00,0.00,0.00,1.09,34.92,63312,0.00,0.00,0.00,0.00,0.96,31685.00,0.92,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09EB3F962711EF937150EBF6EE7050,108309.61,117675.69,57.70
2024-10-29 P1444 Group 1 Rev 7 R01,2336.87,2336.87,0.98,0.00,0.00,0.00,103557.35,84252.18,84980.00,1.83,33.00,33.00,431.00,1156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,187.00,1.00,2024-10-29 14:53:58,54.55,55.81,54.55,210.28,3.06,1.00,-80.00,0.00,0.00,1.13,0.00,1.00,50.90,50.90,33,45.00,44.00,33.89,57.70,1.00,203.59,0.00,0.00,0.00,1.09,36.97,63312,0.00,0.00,0.00,0.00,0.97,31280.00,0.93,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09ED40962711EF937150EBF6EE7050,84980.00,91033.85,54.03
2024-10-29 P1444 Group 1 Rev 7 R01,2118.99,2118.99,0.90,0.00,0.00,0.00,92775.00,68953.24,73376.76,1.83,34.00,34.00,441.00,1302.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.93,0.99,1.08,179.16,1.00,2024-10-29 14:53:58,51.94,53.22,51.94,195.90,3.06,1.00,70.00,-25.00,0.00,1.18,0.00,1.00,49.07,49.07,34,45.00,42.00,36.21,57.70,1.00,196.26,0.00,0.00,0.00,1.10,37.94,63312,0.00,0.00,0.00,0.00,0.96,30704.00,0.92,2024-10-29 14:53:58,2024-10-29 14:53:58,0.02,2A09EF3D962711EF937150EBF6EE7050,73376.76,78918.36,48.54
2024-10-29 P1444 Group 1 Rev 7 R01,1756.51,1756.51,1.00,0.00,0.00,0.00,70407.73,55403.42,55378.31,1.83,35.00,35.00,763.00,1310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,164.40,1.00,2024-10-29 14:53:58,47.29,48.54,47.29,193.60,3.06,1.00,-65.00,-60.00,0.00,1.13,0.00,1.00,44.76,44.76,35,41.00,41.00,37.14,50.37,1.00,179.02,0.00,0.00,0.00,1.09,39.50,63312,0.00,0.00,0.00,0.00,0.97,26813.00,0.92,2024-10-29 14:53:58,2024-10-29 14:53:58,0.03,2A09F131962711EF937150EBF6EE7050,55378.31,59872.60,46.71
2024-10-29 P1444 Group 1 Rev 7 R01,3883.84,3883.84,0.52,0.00,0.00,0.00,217388.70,130741.04,182077.07,1.83,36.00,36.00,650.00,1485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.76,0.80,1.32,259.70,0.99,2024-10-29 14:53:58,70.32,78.81,70.32,190.03,3.06,1.49,-85.00,0.00,0.00,1.13,0.00,0.67,84.90,57.10,36,66.00,41.00,33.06,96.16,1.00,284.00,0.00,0.00,0.00,1.09,36.33,63312,0.00,0.00,0.00,0.00,0.87,47771.00,0.79,2024-10-29 14:53:58,2024-10-29 14:53:58,0.11,2A09F325962711EF937150EBF6EE7050,182077.07,256293.31,48.54
