Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,3889.84,3889.84,0.89,0.00,0.00,0.00,250928.72,171628.89,182499.57,1.83,11.00,11.00,741.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.82,0.99,1.23,241.64,1.00,2024-10-30 11:50:50,70.38,72.96,70.38,230.08,3.48,1.00,-85.00,15.00,0.00,1.11,0.00,1.00,68.36,68.36,11,55.00,54.00,24.68,76.01,1.00,273.45,0.00,0.00,0.00,1.13,37.17,43834,0.00,0.00,0.00,0.00,0.90,35717.00,0.88,2024-10-30 11:50:50,2024-10-30 11:50:50,0.04,C108F9EB96D611EF937150EBF6EE7050,182499.57,203343.59,66.85
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,5322.03,5322.03,0.98,0.00,0.00,0.00,353971.71,289310.67,292065.02,1.83,12.00,12.00,250.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.86,1.00,1.16,279.49,1.00,2024-10-30 11:50:50,82.32,85.37,82.32,192.00,3.48,1.00,70.00,0.00,0.00,1.16,0.00,1.00,76.67,76.67,12,62.00,60.00,25.16,88.83,1.00,306.68,0.00,0.00,0.00,1.10,32.64,43834,0.00,0.00,0.00,0.00,0.93,48305.00,0.90,2024-10-30 11:50:50,2024-10-30 11:50:50,0.04,C108FC0896D611EF937150EBF6EE7050,292065.02,325805.86,83.34
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,7247.52,7247.52,0.59,0.00,0.00,0.00,391141.58,368569.13,464139.13,1.83,13.00,13.00,450.00,1619.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.64,0.84,1.56,347.06,0.97,2024-10-30 11:50:50,96.06,106.64,96.06,137.29,3.58,2.52,-50.00,45.00,0.12,0.89,0.00,0.40,146.60,58.28,13,72.00,74.00,34.81,130.96,1.00,409.77,0.00,0.00,0.00,1.18,41.10,43835,0.00,0.00,0.00,0.00,0.80,88670.00,0.49,2024-10-30 11:50:50,2024-10-30 11:50:50,0.10,C108FE1496D611EF937150EBF6EE7050,464139.13,634975.34,77.84
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,5428.81,5428.81,0.96,0.00,0.00,0.00,374469.60,294930.35,300898.71,1.83,14.00,14.00,635.00,1090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.84,1.00,1.18,279.90,1.00,2024-10-30 11:50:50,83.14,85.17,83.14,210.28,3.66,1.00,-70.00,35.00,0.00,1.14,0.00,1.00,78.12,78.12,14,62.00,60.00,26.87,88.83,1.00,312.49,0.00,0.00,0.00,1.12,37.13,43836,0.00,0.00,0.00,0.00,0.92,52532.00,0.87,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C109002496D611EF937150EBF6EE7050,300898.71,323481.45,81.51
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,2676.45,2676.45,0.57,0.00,0.00,0.00,145577.08,77411.70,104160.63,1.83,15.00,15.00,793.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.78,0.84,1.29,214.62,0.98,2024-10-30 11:50:50,58.38,64.67,58.38,251.32,3.91,1.23,-70.00,20.00,0.00,1.19,0.00,0.81,65.55,53.18,15,55.00,45.00,21.47,77.84,1.00,237.45,0.00,0.00,0.00,1.11,32.94,43837,0.00,0.00,0.00,0.00,0.88,22304.00,0.75,2024-10-30 11:50:50,2024-10-30 11:50:50,0.10,C109023096D611EF937150EBF6EE7050,104160.63,141585.79,43.04
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,7049.89,7049.89,0.81,0.00,0.00,0.00,518565.95,404925.43,445284.45,1.83,16.00,16.00,632.00,261.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.86,0.97,1.16,320.77,1.00,2024-10-30 11:50:50,94.74,98.35,94.74,158.82,3.91,1.00,-85.00,0.00,0.00,1.27,0.00,1.00,87.08,87.08,16,74.00,62.00,31.38,110.81,1.00,348.31,0.00,0.00,0.00,1.09,39.32,43837,0.00,0.00,0.00,0.00,0.93,77923.00,0.80,2024-10-30 11:50:50,2024-10-30 11:50:50,0.04,C109045096D611EF937150EBF6EE7050,445284.45,498056.47,87.00
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,3844.81,3844.81,0.97,0.00,0.00,0.00,208994.25,176080.34,179339.62,1.83,17.00,17.00,674.00,981.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.91,1.00,1.10,236.91,1.00,2024-10-30 11:50:50,69.97,71.84,69.97,212.00,3.98,1.00,5.00,-90.00,0.00,1.15,0.00,1.00,64.32,64.32,17,52.00,54.00,30.25,74.18,1.00,257.28,0.00,0.00,0.00,1.09,39.96,43838,0.00,0.00,0.00,0.00,0.95,43324.00,0.90,2024-10-30 11:50:50,2024-10-30 11:50:50,0.03,C109066596D611EF937150EBF6EE7050,179339.62,194127.52,68.69
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,3995.02,3995.02,0.89,0.00,0.00,0.00,215370.40,178526.07,189951.49,1.83,18.00,18.00,282.00,907.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.93,0.99,1.08,240.40,1.00,2024-10-30 11:50:50,71.32,73.01,71.32,188.37,4.08,1.00,30.00,-75.00,0.00,1.20,0.00,1.00,64.97,64.97,18,53.00,54.00,31.26,77.84,1.00,259.87,0.00,0.00,0.00,1.08,37.46,43839,0.00,0.00,0.00,0.00,0.96,46321.00,0.93,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C109087296D611EF937150EBF6EE7050,189951.49,203769.29,68.69
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,5127.03,5127.03,0.90,0.00,0.00,0.00,347222.23,263243.34,276161.17,1.83,19.00,19.00,832.00,839.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,0.99,1.19,275.66,1.00,2024-10-30 11:50:50,80.80,83.90,80.80,217.47,4.16,1.00,15.00,75.00,0.00,1.19,0.00,1.00,76.18,76.18,19,58.00,62.00,26.19,90.66,1.00,304.72,0.00,0.00,0.00,1.11,37.22,43840,0.00,0.00,0.00,0.00,0.92,48609.00,0.81,2024-10-30 11:50:50,2024-10-30 11:50:50,0.04,C1090A8396D611EF937150EBF6EE7050,276161.17,309203.92,77.84
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,2328.13,2328.13,0.97,0.00,0.00,0.00,101928.72,83310.11,84503.59,1.83,20.00,20.00,334.00,468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,186.49,1.00,2024-10-30 11:50:50,54.45,55.46,54.45,202.32,4.24,1.00,-70.00,0.00,0.00,1.14,0.00,1.00,50.63,50.63,20,45.00,44.00,36.28,57.70,1.00,202.52,0.00,0.00,0.00,1.09,41.00,43841,0.00,0.00,0.00,0.00,0.97,33376.00,0.91,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C1090CB096D611EF937150EBF6EE7050,84503.59,89302.27,54.03
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,4166.62,4166.62,0.95,0.00,0.00,0.00,235274.26,196598.35,202320.51,1.83,21.00,21.00,409.00,1173.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.91,1.00,1.10,245.94,1.00,2024-10-30 11:50:50,72.84,74.54,72.84,208.79,4.24,1.00,75.00,0.00,0.00,1.19,0.00,1.00,66.91,66.91,21,57.00,53.00,29.27,79.67,1.00,267.64,0.00,0.00,0.00,1.09,36.55,43841,0.00,0.00,0.00,0.00,0.95,45041.00,0.92,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C1090EBF96D611EF937150EBF6EE7050,202320.51,216818.28,70.52
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,8220.10,8220.10,0.95,0.00,0.00,0.00,697569.28,554574.15,560633.54,1.83,22.00,22.00,784.00,1462.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.82,0.99,1.23,349.79,0.99,2024-10-30 11:50:50,102.30,107.50,102.30,162.75,4.24,1.00,-40.00,75.00,0.00,1.17,0.00,1.00,96.12,96.12,22,73.00,73.00,28.77,112.64,1.00,384.50,0.00,0.00,0.00,1.10,37.68,43841,0.00,0.00,0.00,0.00,0.90,82302.00,0.85,2024-10-30 11:50:50,2024-10-30 11:50:50,0.05,C10910D296D611EF937150EBF6EE7050,560633.54,650551.25,101.65
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,9861.80,9861.80,0.88,0.00,0.00,0.00,803638.53,689074.06,736713.09,1.83,23.00,23.00,774.00,763.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.88,0.99,1.14,370.43,1.00,2024-10-30 11:50:50,112.06,114.17,112.06,211.44,4.33,1.00,15.00,-90.00,0.00,1.23,0.00,1.00,100.77,100.77,23,73.00,80.00,20.95,123.63,1.00,403.07,0.00,0.00,0.00,1.09,35.43,43842,0.00,0.00,0.00,0.00,0.94,70993.00,0.93,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C10912DD96D611EF937150EBF6EE7050,736713.09,779204.73,107.15
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,6200.26,6200.26,0.97,0.00,0.00,0.00,421256.01,360983.47,367264.69,1.83,24.00,24.00,813.00,1049.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.88,1.00,1.14,296.96,1.00,2024-10-30 11:50:50,88.85,90.77,88.85,192.20,4.33,1.00,-75.00,0.00,0.00,1.16,0.00,1.00,81.25,81.25,24,65.00,62.00,26.57,94.33,1.00,325.00,0.00,0.00,0.00,1.09,39.04,43842,0.00,0.00,0.00,0.00,0.94,58648.00,0.90,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C109150896D611EF937150EBF6EE7050,367264.69,391532.28,87.00
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,3449.78,3449.78,0.98,0.00,0.00,0.00,174319.69,150354.76,152423.06,1.83,25.00,25.00,597.00,1846.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,223.81,1.00,2024-10-30 11:50:50,66.28,67.46,66.28,193.68,4.41,1.00,5.00,-90.00,0.00,1.13,0.00,1.00,60.55,60.55,25,50.00,51.00,32.12,68.69,1.00,242.18,0.00,0.00,0.00,1.08,37.77,43843,0.00,0.00,0.00,0.00,0.97,41750.00,0.92,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C109176896D611EF937150EBF6EE7050,152423.06,160773.18,65.02
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,6350.77,6350.77,0.49,0.00,0.00,0.00,349062.46,271228.55,380718.00,1.83,26.00,26.00,832.00,1676.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.68,0.76,1.48,334.67,0.95,2024-10-30 11:50:50,89.92,102.82,89.92,140.64,4.49,2.19,-80.00,-5.00,0.01,0.99,0.00,0.46,128.88,58.72,26,82.00,51.00,39.75,127.30,1.00,375.21,0.00,0.00,0.00,1.12,43.11,43844,0.00,0.00,0.00,0.00,0.82,89679.00,0.79,2024-10-30 11:50:50,2024-10-30 11:50:50,0.13,C109199896D611EF937150EBF6EE7050,380718.00,569222.38,63.19
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,3949.93,3949.93,0.99,0.00,0.00,0.00,206390.47,185645.25,186744.37,1.83,27.00,27.00,412.00,1812.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.94,1.00,1.06,238.18,1.00,2024-10-30 11:50:50,70.92,72.04,70.92,197.27,4.49,1.00,10.00,0.00,0.00,1.16,0.00,1.00,64.05,64.05,27,53.00,53.00,29.66,74.18,1.00,256.21,0.00,0.00,0.00,1.08,35.74,43844,0.00,0.00,0.00,0.00,0.97,43516.00,0.95,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C1091BAA96D611EF937150EBF6EE7050,186744.37,195782.01,70.52
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,2862.04,2862.04,1.00,0.00,0.00,0.00,137684.85,115151.52,115180.09,1.83,28.00,28.00,620.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.08,205.43,1.00,2024-10-30 11:50:50,60.37,61.61,60.37,157.38,4.58,1.00,10.00,-25.00,0.00,1.13,0.00,1.00,55.97,55.97,28,48.00,48.00,40.45,63.19,1.00,223.87,0.00,0.00,0.00,1.09,42.21,43845,0.00,0.00,0.00,0.00,0.96,44578.00,0.94,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C1091DB796D611EF937150EBF6EE7050,115180.09,122465.98,59.53
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,6833.99,6833.99,0.92,0.00,0.00,0.00,514606.12,406066.25,424986.49,1.83,29.00,29.00,757.00,281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.84,0.99,1.19,312.85,1.00,2024-10-30 11:50:50,93.28,95.90,93.28,210.09,4.74,1.00,-30.00,80.00,0.00,1.15,0.00,1.00,86.86,86.86,29,65.00,68.00,22.82,99.82,1.00,347.42,0.00,0.00,0.00,1.11,38.50,43846,0.00,0.00,0.00,0.00,0.92,55069.00,0.91,2024-10-30 11:50:50,2024-10-30 11:50:50,0.03,C1091FC896D611EF937150EBF6EE7050,424986.49,461867.16,90.66
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,6132.74,6132.74,0.94,0.00,0.00,0.00,389431.58,348829.11,361281.53,1.83,30.00,30.00,354.00,938.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.92,1.00,1.09,293.82,1.00,2024-10-30 11:50:50,88.37,89.95,88.37,176.04,4.74,1.00,10.00,-90.00,0.00,1.19,0.00,1.00,79.15,79.15,30,62.00,64.00,28.96,94.33,1.00,316.60,0.00,0.00,0.00,1.08,36.17,43846,0.00,0.00,0.00,0.00,0.96,63277.00,0.96,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C10921DB96D611EF937150EBF6EE7050,361281.53,381091.98,87.00
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,11170.81,11170.81,0.91,0.00,0.00,0.00,1046429.70,843113.30,888159.08,1.83,31.00,31.00,445.00,1840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.83,0.99,1.21,393.63,1.00,2024-10-30 11:50:50,119.26,121.39,119.26,137.25,4.83,1.00,-80.00,0.00,0.00,1.17,0.00,1.00,110.04,110.04,31,80.00,77.00,32.22,129.13,1.00,440.15,0.00,0.00,0.00,1.12,41.38,43847,0.00,0.00,0.00,0.00,0.91,122647.00,0.88,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C10923E796D611EF937150EBF6EE7050,888159.08,936686.68,114.47
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,8879.22,8879.22,0.51,0.00,0.00,0.00,443030.15,489504.52,629399.47,1.83,32.00,32.00,340.00,1104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.55,0.75,1.83,396.63,0.91,2024-10-30 11:50:50,106.33,122.26,106.33,210.30,4.91,3.44,25.00,-70.00,0.28,0.78,0.00,0.29,188.41,54.72,32,70.00,90.00,26.92,147.44,1.00,486.25,0.00,0.00,0.00,1.23,35.81,43848,0.00,0.00,0.00,0.00,0.74,82713.00,0.36,2024-10-30 11:50:50,2024-10-30 11:50:50,0.13,C10925F296D611EF937150EBF6EE7050,629399.47,956851.05,79.67
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,3476.64,3476.64,0.97,0.00,0.00,0.00,175281.11,151775.17,154206.61,1.83,33.00,33.00,742.00,1146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.07,225.06,1.00,2024-10-30 11:50:50,66.53,67.82,66.53,215.38,4.91,1.00,-70.00,35.00,0.00,1.16,0.00,1.00,60.66,60.66,33,51.00,51.00,29.69,70.52,1.00,242.63,0.00,0.00,0.00,1.08,35.86,43848,0.00,0.00,0.00,0.00,0.97,38864.00,0.93,2024-10-30 11:50:50,2024-10-30 11:50:50,0.02,C109280E96D611EF937150EBF6EE7050,154206.61,163332.82,65.02
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,4631.99,4631.99,0.92,0.00,0.00,0.00,292904.43,227879.87,237145.45,1.83,34.00,34.00,763.00,1586.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.86,0.99,1.16,261.25,1.00,2024-10-30 11:50:50,76.80,79.42,76.80,159.96,4.91,1.00,-80.00,25.00,0.00,1.18,0.00,1.00,71.98,71.98,34,59.00,56.00,33.99,85.17,1.00,287.92,0.00,0.00,0.00,1.10,37.87,43848,0.00,0.00,0.00,0.00,0.93,57553.00,0.89,2024-10-30 11:50:50,2024-10-30 11:50:50,0.03,C1092A5596D611EF937150EBF6EE7050,237145.45,262296.04,74.18
2024-10-30 P1444 Group 3 Rev 9 R01 PP1,5206.21,5206.21,0.97,0.00,0.00,0.00,302838.16,277842.87,282583.00,1.83,35.00,35.00,234.00,1727.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,271.36,1.00,2024-10-30 11:50:50,81.42,82.52,81.42,204.01,4.91,1.00,-40.00,-90.00,0.00,1.17,0.00,1.00,72.78,72.78,35,58.00,59.00,24.77,85.17,1.00,291.14,0.00,0.00,0.00,1.07,31.07,43848,0.00,0.00,0.00,0.00,0.97,46624.00,0.95,2024-10-30 11:50:50,2024-10-30 11:50:50,0.01,C1092CBB96D611EF937150EBF6EE7050,282583.00,294262.94,79.67
