Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3229.39,3229.39,0.99,0.00,0.00,0.00,158973.21,136962.35,138052.43,1.83,11.00,11.00,305.00,635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.94,1.00,1.07,216.69,1.00,2024-10-29 15:55:06,64.12,65.07,64.12,178.87,3.73,1.00,-80.00,0.00,0.00,1.14,0.00,1.00,58.71,58.71,11,50.00,49.00,36.23,66.85,1.00,234.86,0.00,0.00,0.00,1.08,40.41,78715,0.00,0.00,0.00,0.00,0.97,44424.00,0.95,2024-10-29 15:55:06,2024-10-29 15:55:06,0.01,B40377E4962F11EF937150EBF6EE7050,138052.43,144276.19,63.19
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,6507.58,6507.58,0.99,0.00,0.00,0.00,458415.64,392198.00,394905.20,1.83,12.00,12.00,257.00,817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.87,1.00,1.15,304.09,1.00,2024-10-29 15:55:06,91.03,93.11,91.03,233.70,3.73,1.00,0.00,15.00,0.00,1.13,0.00,1.00,83.57,83.57,12,66.00,66.00,22.56,94.33,1.00,334.28,0.00,0.00,0.00,1.10,34.18,78715,0.00,0.00,0.00,0.00,0.93,52038.00,0.94,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B40379FA962F11EF937150EBF6EE7050,394905.20,422606.62,90.66
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,2113.20,2113.20,0.97,0.00,0.00,0.00,88537.65,71649.27,73076.22,1.83,13.00,13.00,294.00,1475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.96,1.00,1.05,178.22,1.00,2024-10-29 15:55:06,51.87,52.71,51.87,246.64,3.81,1.00,-80.00,0.00,0.00,1.12,0.00,1.00,48.31,48.31,13,43.00,42.00,24.14,54.03,1.00,193.23,0.00,0.00,0.00,1.08,31.29,78716,0.00,0.00,0.00,0.00,0.98,20423.00,0.96,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4037C0B962F11EF937150EBF6EE7050,73076.22,76676.50,50.37
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,4275.19,4275.19,0.98,0.00,0.00,0.00,235274.26,207601.18,210279.26,1.83,14.00,14.00,213.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.08,247.56,1.00,2024-10-29 15:55:06,73.78,74.84,73.78,250.73,3.98,1.00,10.00,50.00,0.00,1.14,0.00,1.00,66.91,66.91,14,55.00,55.00,23.04,76.01,1.00,267.64,0.00,0.00,0.00,1.08,33.46,78717,0.00,0.00,0.00,0.00,0.96,36283.00,0.95,2024-10-29 15:55:06,2024-10-29 15:55:06,0.01,B4037E20962F11EF937150EBF6EE7050,210279.26,219493.19,72.35
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,1988.99,1988.99,0.98,0.00,0.00,0.00,82768.33,65894.23,66728.53,1.83,15.00,15.00,375.00,252.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.05,173.61,1.00,2024-10-29 15:55:06,50.32,51.59,50.32,166.30,4.14,1.00,85.00,0.00,0.00,1.14,0.00,1.00,47.23,47.23,15,43.00,42.00,45.31,54.03,1.00,188.94,0.00,0.00,0.00,1.09,43.96,78718,0.00,0.00,0.00,0.00,0.97,36383.00,0.92,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4038031962F11EF937150EBF6EE7050,66728.53,71894.70,50.37
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,8009.08,8009.08,0.94,0.00,0.00,0.00,604750.36,523228.60,539185.19,1.83,16.00,16.00,490.00,771.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.88,1.00,1.14,335.81,1.00,2024-10-29 15:55:06,100.98,103.13,100.98,216.60,4.14,1.00,-85.00,0.00,0.00,1.21,0.00,1.00,91.66,91.66,16,74.00,68.00,22.85,110.81,1.00,366.62,0.00,0.00,0.00,1.09,36.62,78718,0.00,0.00,0.00,0.00,0.94,63834.00,0.91,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B403824D962F11EF937150EBF6EE7050,539185.19,574307.21,97.99
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3605.12,3605.12,0.98,0.00,0.00,0.00,195761.81,161056.48,162833.37,1.83,17.00,17.00,921.00,845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.90,1.00,1.11,230.16,1.00,2024-10-29 15:55:06,67.75,69.45,67.75,79.90,4.14,1.00,-30.00,35.00,0.00,1.15,0.00,1.00,62.93,62.93,17,53.00,52.00,43.72,72.35,1.00,251.73,0.00,0.00,0.00,1.09,61.75,78718,0.00,0.00,0.00,0.00,0.95,59103.00,0.93,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4038462962F11EF937150EBF6EE7050,162833.37,175380.37,66.85
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,2983.21,2983.21,0.96,0.00,0.00,0.00,151649.87,119865.52,122571.66,1.83,18.00,18.00,134.00,1128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.90,1.00,1.11,210.52,1.00,2024-10-29 15:55:06,61.63,63.24,61.63,204.27,4.14,1.00,-80.00,0.00,0.00,1.12,0.00,1.00,57.80,57.80,18,49.00,47.00,31.92,65.02,1.00,231.19,0.00,0.00,0.00,1.10,42.62,78718,0.00,0.00,0.00,0.00,0.95,36487.00,0.90,2024-10-29 15:55:06,2024-10-29 15:55:06,0.03,B403867D962F11EF937150EBF6EE7050,122571.66,132433.06,59.53
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,2465.33,2465.33,0.99,0.00,0.00,0.00,109248.46,91737.30,92082.50,1.83,19.00,19.00,151.00,388.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.95,1.00,1.05,191.20,1.00,2024-10-29 15:55:06,56.03,57.24,56.03,255.00,4.24,1.00,5.00,0.00,0.00,1.11,0.00,1.00,51.81,51.81,19,45.00,45.00,25.09,57.70,1.00,207.25,0.00,0.00,0.00,1.08,34.77,78719,0.00,0.00,0.00,0.00,0.97,24263.00,0.96,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B40388A8962F11EF937150EBF6EE7050,92082.50,98183.97,55.86
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,1988.99,1988.99,1.00,0.00,0.00,0.00,82185.63,66668.83,66728.53,1.83,20.00,20.00,698.00,782.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,173.28,1.00,2024-10-29 15:55:06,50.32,51.34,50.32,230.78,4.24,1.00,5.00,0.00,0.00,1.11,0.00,1.00,47.12,47.12,20,42.00,42.00,32.60,52.20,1.00,188.49,0.00,0.00,0.00,1.09,38.63,78719,0.00,0.00,0.00,0.00,0.98,26175.00,0.95,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4038AC2962F11EF937150EBF6EE7050,66728.53,70836.41,50.37
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,6870.98,6870.98,0.99,0.00,0.00,0.00,469924.34,427232.37,428441.88,1.83,21.00,21.00,489.00,385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.90,1.00,1.11,311.24,1.00,2024-10-29 15:55:06,93.53,95.40,93.53,195.41,4.39,1.00,-60.00,-90.00,0.00,1.16,0.00,1.00,84.26,84.26,21,65.00,66.00,24.58,97.99,1.00,337.06,0.00,0.00,0.00,1.08,42.28,78720,0.00,0.00,0.00,0.00,0.95,59609.00,0.94,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4038CCC962F11EF937150EBF6EE7050,428441.88,454555.42,92.50
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3587.18,3587.18,0.95,0.00,0.00,0.00,182350.05,157331.21,161619.23,1.83,22.00,22.00,134.00,254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,1.00,1.07,227.84,1.00,2024-10-29 15:55:06,67.58,68.79,67.58,252.12,4.89,1.00,15.00,-90.00,0.00,1.15,0.00,1.00,61.46,61.46,22,50.00,52.00,24.30,70.52,1.00,245.85,0.00,0.00,0.00,1.08,34.08,78721,0.00,0.00,0.00,0.00,0.97,32709.00,0.96,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4038EE0962F11EF937150EBF6EE7050,161619.23,170417.07,65.02
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,4326.50,4326.50,0.98,0.00,0.00,0.00,243281.53,214720.12,214076.58,1.83,23.00,23.00,271.00,1138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.74,0.99,1.34,256.29,0.99,2024-10-29 15:55:06,74.22,77.84,74.22,116.85,4.89,1.59,40.00,-90.00,0.13,0.89,0.00,0.63,92.09,58.00,23,54.00,57.00,40.83,81.51,1.00,300.17,0.00,0.00,0.00,1.17,53.49,78721,0.00,0.00,0.00,0.00,0.86,65000.00,0.83,2024-10-29 15:55:06,2024-10-29 15:55:06,0.05,B40390F1962F11EF937150EBF6EE7050,214076.58,246977.46,72.35
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,2014.94,2014.94,0.96,0.00,0.00,0.00,101536.13,66890.95,68038.96,1.83,24.00,24.00,844.00,1282.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.84,0.99,1.20,177.28,1.00,2024-10-29 15:55:06,50.65,52.56,50.65,146.33,4.89,1.00,-80.00,0.00,0.00,1.07,0.00,1.00,50.56,50.56,24,43.00,42.00,45.97,54.03,1.00,202.26,0.00,0.00,0.00,1.14,50.29,78721,0.00,0.00,0.00,0.00,0.91,37329.00,0.79,2024-10-29 15:55:06,2024-10-29 15:55:06,0.04,B403930E962F11EF937150EBF6EE7050,68038.96,76012.32,50.37
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,2331.05,2331.05,0.97,0.00,0.00,0.00,101928.72,83023.50,84662.28,1.83,25.00,25.00,186.00,434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,186.57,1.00,2024-10-29 15:55:06,54.48,55.61,54.48,234.51,4.99,1.00,5.00,-90.00,0.00,1.14,0.00,1.00,50.63,50.63,25,44.00,45.00,30.77,57.70,1.00,202.52,0.00,0.00,0.00,1.09,37.85,78722,0.00,0.00,0.00,0.00,0.97,28335.00,0.94,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4039527962F11EF937150EBF6EE7050,84662.28,90041.66,54.03
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3024.66,3024.66,0.95,0.00,0.00,0.00,146609.56,121821.19,125134.69,1.83,26.00,26.00,908.00,542.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.93,1.00,1.07,210.65,1.00,2024-10-29 15:55:06,62.06,63.34,62.06,217.54,5.14,1.00,10.00,-90.00,0.00,1.14,0.00,1.00,57.15,57.15,26,48.00,49.00,23.77,65.02,1.00,228.60,0.00,0.00,0.00,1.09,40.89,78723,0.00,0.00,0.00,0.00,0.97,27507.00,0.92,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B403973A962F11EF937150EBF6EE7050,125134.69,133073.35,61.36
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,4091.31,4091.31,0.70,0.00,0.00,0.00,273471.07,166361.69,196860.21,1.83,27.00,27.00,701.00,212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.81,0.92,1.24,257.18,0.99,2024-10-29 15:55:06,72.17,78.00,72.17,244.59,5.64,1.00,85.00,-10.00,0.00,1.26,0.00,1.00,70.35,70.35,27,62.00,50.00,24.67,88.83,1.00,281.41,0.00,0.00,0.00,1.09,34.78,78724,0.00,0.00,0.00,0.00,0.90,37350.00,0.77,2024-10-29 15:55:06,2024-10-29 15:55:06,0.07,B4039953962F11EF937150EBF6EE7050,196860.21,248433.12,61.36
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3018.73,3018.73,0.99,0.00,0.00,0.00,145756.17,124376.34,124767.33,1.83,28.00,28.00,205.00,949.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.07,210.38,1.00,2024-10-29 15:55:06,62.00,63.19,62.00,175.58,5.74,1.00,10.00,0.00,0.00,1.14,0.00,1.00,57.04,57.04,28,48.00,48.00,35.64,65.02,1.00,228.16,0.00,0.00,0.00,1.08,38.36,78725,0.00,0.00,0.00,0.00,0.97,41168.00,0.94,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4039B5E962F11EF937150EBF6EE7050,124767.33,132113.69,61.36
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,2287.36,2287.36,0.96,0.00,0.00,0.00,100317.24,80582.31,82293.73,1.83,29.00,29.00,153.00,1380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.06,185.25,1.00,2024-10-29 15:55:06,53.97,55.25,53.97,217.59,5.74,1.00,-30.00,55.00,0.00,1.15,0.00,1.00,50.36,50.36,29,44.00,45.00,29.16,57.70,1.00,201.44,0.00,0.00,0.00,1.09,34.04,78725,0.00,0.00,0.00,0.00,0.97,26421.00,0.93,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B4039D6A962F11EF937150EBF6EE7050,82293.73,88322.73,52.20
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3596.15,3596.15,0.92,0.00,0.00,0.00,215370.40,158000.45,162225.88,1.83,30.00,30.00,517.00,627.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,0.98,1.19,235.29,1.00,2024-10-29 15:55:06,67.67,71.28,67.67,237.03,5.81,1.00,-30.00,-90.00,0.00,1.20,0.00,1.00,64.97,64.97,30,51.00,56.00,27.87,77.84,1.00,259.87,0.00,0.00,0.00,1.10,37.86,78726,0.00,0.00,0.00,0.00,0.92,37599.00,0.85,2024-10-29 15:55:06,2024-10-29 15:55:06,0.05,B4039F77962F11EF937150EBF6EE7050,162225.88,189625.80,66.85
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3434.86,3434.86,0.96,0.00,0.00,0.00,178994.50,148469.67,151435.52,1.83,31.00,31.00,532.00,1285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.91,1.00,1.09,224.32,1.00,2024-10-29 15:55:06,66.13,67.46,66.13,205.01,5.89,1.00,-65.00,0.00,0.00,1.15,0.00,1.00,61.08,61.08,31,51.00,50.00,30.55,70.52,1.00,244.33,0.00,0.00,0.00,1.09,36.09,78727,0.00,0.00,0.00,0.00,0.96,39567.00,0.90,2024-10-29 15:55:06,2024-10-29 15:55:06,0.02,B403A195962F11EF937150EBF6EE7050,151435.52,160773.18,65.02
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,3572.23,3572.23,0.91,0.00,0.00,0.00,203808.40,152503.05,160610.02,1.83,32.00,32.00,819.00,1581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.87,1.00,1.15,230.48,1.00,2024-10-29 15:55:06,67.44,69.65,67.44,155.50,5.99,1.00,-85.00,0.00,0.00,1.19,0.00,1.00,63.78,63.78,32,55.00,50.00,38.95,76.01,1.00,255.14,0.00,0.00,0.00,1.11,41.05,78728,0.00,0.00,0.00,0.00,0.93,52236.00,0.91,2024-10-29 15:55:06,2024-10-29 15:55:06,0.03,B403A3A2962F11EF937150EBF6EE7050,160610.02,176926.70,65.02
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,4184.71,4184.71,0.61,0.00,0.00,0.00,202731.83,166076.85,203639.13,1.83,33.00,33.00,876.00,303.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.69,0.84,1.45,268.69,0.95,2024-10-29 15:55:06,72.99,81.76,72.99,226.10,6.06,2.09,-90.00,0.00,0.06,0.94,0.00,0.48,104.08,49.80,33,68.00,48.00,28.34,97.99,1.00,307.75,0.00,0.00,0.00,1.15,40.32,78729,0.00,0.00,0.00,0.00,0.83,43785.00,0.55,2024-10-29 15:55:06,2024-10-29 15:55:06,0.11,B403A5AB962F11EF937150EBF6EE7050,203639.13,286174.32,61.36
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,5982.46,5982.46,0.71,0.00,0.00,0.00,374345.07,309492.58,348083.74,1.83,34.00,34.00,741.00,1567.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.74,0.91,1.35,310.13,0.98,2024-10-29 15:55:06,87.28,94.84,87.28,173.76,6.14,1.62,-80.00,0.00,0.00,1.03,0.00,0.62,107.73,66.52,34,74.00,58.00,32.20,110.81,1.00,348.49,0.00,0.00,0.00,1.12,38.09,78730,0.00,0.00,0.00,0.00,0.86,68787.00,0.64,2024-10-29 15:55:06,2024-10-29 15:55:06,0.08,B403A7B7962F11EF937150EBF6EE7050,348083.74,446602.09,79.67
2024-10-29 P2001 Group 1 Rev 1 R02 PP1,1201.51,1201.51,0.96,0.00,0.00,0.00,43134.77,30623.83,31329.51,1.83,35.00,35.00,551.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.96,1.00,1.04,138.19,1.00,2024-10-29 15:55:06,39.11,40.24,39.11,232.77,6.31,1.00,75.00,-25.00,0.00,1.13,0.00,1.00,38.01,38.01,35,36.00,36.00,38.22,43.04,1.00,152.05,0.00,0.00,0.00,1.10,41.40,78731,0.00,0.00,0.00,0.00,0.98,20063.00,0.91,2024-10-29 15:55:06,2024-10-29 15:55:06,0.03,B403A9CD962F11EF937150EBF6EE7050,31329.51,34128.13,37.55
