Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,7062.24,7062.24,0.97,0.00,0.00,0.00,478177.42,440335.01,446454.61,1.83,11.00,11.00,316.00,1556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.91,1.00,1.10,315.22,1.00,2024-10-30 10:44:44,94.83,96.62,94.83,205.56,5.06,1.00,-35.00,-80.00,0.00,1.18,0.00,1.00,84.76,84.76,11,66.00,67.00,22.25,99.82,1.00,339.02,0.00,0.00,0.00,1.08,29.95,51316,0.00,0.00,0.00,0.00,0.96,55342.00,0.93,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F87D4C96CD11EF937150EBF6EE7050,446454.61,472234.72,90.66
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2395.21,2395.21,0.77,0.00,0.00,0.00,130244.17,79272.80,88181.79,1.83,12.00,12.00,412.00,612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.82,0.94,1.21,197.81,1.00,2024-10-30 10:44:44,55.22,59.22,55.22,249.48,5.23,1.00,-85.00,0.00,0.00,1.25,0.00,1.00,54.94,54.94,12,51.00,43.00,23.38,68.69,1.00,219.76,0.00,0.00,0.00,1.11,35.47,51317,0.00,0.00,0.00,0.00,0.91,22047.00,0.69,2024-10-30 10:44:44,2024-10-30 10:44:44,0.07,84F87F5A96CD11EF937150EBF6EE7050,88181.79,108753.18,52.20
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1805.13,1805.13,0.98,0.00,0.00,0.00,75593.79,57002.34,57693.24,1.83,13.00,13.00,434.00,504.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.93,1.00,1.08,167.18,1.00,2024-10-30 10:44:44,47.94,49.25,47.94,229.20,5.48,1.00,-35.00,45.00,0.00,1.14,0.00,1.00,45.83,45.83,13,41.00,41.00,33.64,52.20,1.00,183.31,0.00,0.00,0.00,1.10,40.59,51318,0.00,0.00,0.00,0.00,0.96,24860.00,0.94,2024-10-30 10:44:44,2024-10-30 10:44:44,0.03,84F8815C96CD11EF937150EBF6EE7050,57693.24,62547.38,46.71
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2512.15,2512.15,0.94,0.00,0.00,0.00,111760.01,92063.88,94718.10,1.83,14.00,14.00,252.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.72,0.99,1.38,197.25,1.00,2024-10-30 10:44:44,56.56,59.07,56.56,40.89,6.39,1.77,5.00,40.00,0.25,0.80,0.00,0.56,76.42,43.15,14,47.00,47.00,66.55,61.36,1.00,239.15,0.00,0.00,0.00,1.21,67.95,51319,0.00,0.00,0.00,0.00,0.85,65414.00,0.81,2024-10-30 10:44:44,2024-10-30 10:44:44,0.04,84F8835E96CD11EF937150EBF6EE7050,94718.10,107914.47,55.86
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1753.65,1753.65,0.96,0.00,0.00,0.00,71901.29,53968.55,55243.27,1.83,15.00,15.00,676.00,932.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.94,1.00,1.07,164.29,1.00,2024-10-30 10:44:44,47.25,48.54,47.25,227.94,6.48,1.00,-65.00,0.00,0.00,1.16,0.00,1.00,45.07,45.07,15,40.00,40.00,34.92,52.20,1.00,180.28,0.00,0.00,0.00,1.10,38.52,51320,0.00,0.00,0.00,0.00,0.97,25177.00,0.95,2024-10-30 10:44:44,2024-10-30 10:44:44,0.03,84F8856096CD11EF937150EBF6EE7050,55243.27,59872.60,46.71
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2456.56,2456.56,0.68,0.00,0.00,0.00,143709.56,79365.26,91591.44,1.83,16.00,16.00,329.00,836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.79,0.89,1.27,205.62,0.99,2024-10-30 10:44:44,55.93,61.77,55.93,158.82,7.56,1.00,-75.00,0.00,0.00,1.31,0.00,1.00,56.77,56.77,16,53.00,42.00,46.09,74.18,1.00,227.09,0.00,0.00,0.00,1.10,42.61,51321,0.00,0.00,0.00,0.00,0.89,44430.00,0.63,2024-10-30 10:44:44,2024-10-30 10:44:44,0.09,84F8876496CD11EF937150EBF6EE7050,91591.44,123378.39,50.37
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2055.36,2055.36,0.98,0.00,0.00,0.00,87070.98,69431.24,70096.58,1.83,17.00,17.00,420.00,1049.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.06,176.25,1.00,2024-10-30 10:44:44,51.16,52.35,51.16,211.84,7.81,1.00,15.00,0.00,0.00,1.12,0.00,1.00,48.04,48.04,17,43.00,42.00,35.69,54.03,1.00,192.16,0.00,0.00,0.00,1.09,38.27,51322,0.00,0.00,0.00,0.00,0.97,29476.00,0.90,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F8896996CD11EF937150EBF6EE7050,70096.58,75132.73,50.37
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2287.36,2287.36,0.97,0.00,0.00,0.00,99654.76,80836.06,82293.73,1.83,18.00,18.00,573.00,1089.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.06,184.95,1.00,2024-10-30 10:44:44,53.97,55.05,53.97,166.78,8.23,1.00,0.00,-90.00,0.00,1.11,0.00,1.00,50.25,50.25,18,43.00,45.00,40.32,55.86,1.00,201.00,0.00,0.00,0.00,1.09,40.16,51323,0.00,0.00,0.00,0.00,0.97,36527.00,0.95,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F88B6296CD11EF937150EBF6EE7050,82293.73,87350.38,52.20
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2058.25,2058.25,0.94,0.00,0.00,0.00,87070.98,68053.22,70244.44,1.83,19.00,19.00,218.00,1873.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.94,1.00,1.06,176.99,1.00,2024-10-30 10:44:44,51.19,52.45,51.19,205.32,8.31,1.00,10.00,-90.00,0.00,1.16,0.00,1.00,48.04,48.04,19,41.00,44.00,33.79,55.86,1.00,192.16,0.00,0.00,0.00,1.09,36.39,51324,0.00,0.00,0.00,0.00,0.97,27947.00,0.93,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F88D6496CD11EF937150EBF6EE7050,70244.44,75571.67,48.54
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2310.65,2310.65,0.96,0.00,0.00,0.00,100592.51,81846.43,83553.81,1.83,20.00,20.00,553.00,1843.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,185.97,1.00,2024-10-30 10:44:44,54.24,55.30,54.24,204.23,8.56,1.00,25.00,-90.00,0.00,1.14,0.00,1.00,50.41,50.41,20,43.00,44.00,34.23,57.70,1.00,201.63,0.00,0.00,0.00,1.08,37.10,51325,0.00,0.00,0.00,0.00,0.97,31283.00,0.94,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F88F6696CD11EF937150EBF6EE7050,83553.81,88566.94,52.20
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,4483.65,4483.65,0.63,0.00,0.00,0.00,226117.97,182045.50,225845.71,1.83,21.00,21.00,696.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.70,0.88,1.44,272.42,0.97,2024-10-30 10:44:44,75.56,83.08,75.56,222.71,8.89,2.02,-85.00,0.00,0.08,0.93,0.00,0.49,105.65,52.20,21,67.00,50.00,28.78,97.99,1.00,315.71,0.00,0.00,0.00,1.16,40.87,51326,0.00,0.00,0.00,0.00,0.83,47319.00,0.74,2024-10-30 10:44:44,2024-10-30 10:44:44,0.09,84F8916B96CD11EF937150EBF6EE7050,225845.71,300290.49,65.02
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2214.69,2214.69,0.83,0.00,0.00,0.00,124922.67,71584.91,78402.83,1.83,22.00,22.00,803.00,1633.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.79,0.97,1.26,189.71,1.00,2024-10-30 10:44:44,53.10,56.73,53.10,134.55,9.23,1.00,60.00,0.00,0.00,1.23,0.00,1.00,54.18,54.18,22,47.00,42.00,50.34,66.85,1.00,216.73,0.00,0.00,0.00,1.14,44.96,51327,0.00,0.00,0.00,0.00,0.89,44349.00,0.85,2024-10-30 10:44:44,2024-10-30 10:44:44,0.06,84F8937296CD11EF937150EBF6EE7050,78402.83,95588.94,50.37
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2741.18,2741.18,0.72,0.00,0.00,0.00,150777.01,93134.44,107961.55,1.83,23.00,23.00,438.00,539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.84,0.92,1.19,210.38,1.00,2024-10-30 10:44:44,59.08,63.04,59.08,233.41,9.31,1.00,-90.00,0.00,0.00,1.25,0.00,1.00,57.69,57.69,23,54.00,43.00,31.18,72.35,1.00,230.75,0.00,0.00,0.00,1.10,40.42,51328,0.00,0.00,0.00,0.00,0.92,33086.00,0.72,2024-10-30 10:44:44,2024-10-30 10:44:44,0.06,84F8957396CD11EF937150EBF6EE7050,107961.55,131158.65,52.20
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2345.62,2345.62,0.71,0.00,0.00,0.00,109582.22,73264.46,85457.42,1.83,24.00,24.00,374.00,1382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.75,0.92,1.33,202.77,0.98,2024-10-30 10:44:44,54.65,60.60,54.65,233.74,9.98,1.54,-45.00,30.00,0.00,1.05,0.00,0.65,69.17,44.91,24,43.00,50.00,29.36,72.35,1.00,228.16,0.00,0.00,0.00,1.13,33.97,51329,0.00,0.00,0.00,0.00,0.87,27185.00,0.77,2024-10-30 10:44:44,2024-10-30 10:44:44,0.10,84F8977E96CD11EF937150EBF6EE7050,85457.42,116497.96,50.37
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1942.90,1942.90,0.97,0.00,0.00,0.00,78843.79,63135.56,64422.91,1.83,25.00,25.00,550.00,1734.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.96,1.00,1.04,171.32,1.00,2024-10-30 10:44:44,49.74,50.78,49.74,196.51,9.98,1.00,10.00,-90.00,0.00,1.12,0.00,1.00,46.48,46.48,25,41.00,42.00,35.62,52.20,1.00,185.90,0.00,0.00,0.00,1.09,37.32,51329,0.00,0.00,0.00,0.00,0.98,28033.00,0.95,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F8997696CD11EF937150EBF6EE7050,64422.91,68544.82,48.54
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1472.68,1472.68,0.95,0.00,0.00,0.00,68118.35,42068.31,42513.45,1.83,26.00,26.00,715.00,279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.84,0.99,1.20,156.72,1.00,2024-10-30 10:44:44,43.30,46.10,43.30,118.87,10.23,1.00,5.00,-90.00,0.00,1.18,0.00,1.00,44.26,44.26,26,38.00,42.00,59.25,52.20,1.00,177.06,0.00,0.00,0.00,1.13,46.39,51330,0.00,0.00,0.00,0.00,0.91,36856.00,0.73,2024-10-30 10:44:44,2024-10-30 10:44:44,0.06,84F89B7596CD11EF937150EBF6EE7050,42513.45,51282.31,43.04
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1799.40,1799.40,0.96,0.00,0.00,0.00,82185.63,56418.69,57419.02,1.83,27.00,27.00,776.00,456.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.87,1.00,1.14,167.77,1.00,2024-10-30 10:44:44,47.87,49.61,47.87,134.40,10.31,1.00,35.00,0.00,0.00,1.11,0.00,1.00,47.12,47.12,27,42.00,41.00,50.86,52.20,1.00,188.49,0.00,0.00,0.00,1.12,58.85,51331,0.00,0.00,0.00,0.00,0.94,37482.00,0.87,2024-10-30 10:44:44,2024-10-30 10:44:44,0.04,84F89D6D96CD11EF937150EBF6EE7050,57419.02,63914.13,48.54
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,4513.91,4513.91,0.51,0.00,0.00,0.00,210252.71,166625.23,228135.37,1.83,28.00,28.00,833.00,1271.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.65,0.77,1.53,283.93,0.93,2024-10-30 10:44:44,75.81,86.44,75.81,138.61,10.48,2.38,-85.00,0.00,0.07,0.93,0.00,0.42,115.01,48.25,28,72.00,46.00,41.35,107.15,1.00,326.51,0.00,0.00,0.00,1.15,49.27,51332,0.00,0.00,0.00,0.00,0.81,68400.00,0.62,2024-10-30 10:44:44,2024-10-30 10:44:44,0.12,84F89F7896CD11EF937150EBF6EE7050,228135.37,338191.87,57.70
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1922.77,1922.77,0.98,0.00,0.00,0.00,78843.79,62712.60,63423.93,1.83,29.00,29.00,659.00,413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,170.70,1.00,2024-10-30 10:44:44,49.48,50.52,49.48,244.82,10.73,1.00,-75.00,0.00,0.00,1.12,0.00,1.00,46.48,46.48,29,42.00,41.00,30.32,52.20,1.00,185.90,0.00,0.00,0.00,1.09,37.01,51333,0.00,0.00,0.00,0.00,0.98,23649.00,0.96,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F8A17696CD11EF937150EBF6EE7050,63423.93,67519.74,48.54
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,4383.89,4383.89,0.98,0.00,0.00,0.00,268540.64,215890.66,218350.07,1.83,31.00,31.00,321.00,1062.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.87,1.00,1.15,252.02,1.00,2024-10-30 10:44:44,74.71,76.52,74.71,213.66,10.98,1.00,-85.00,0.00,0.00,1.11,0.00,1.00,69.93,69.93,30,56.00,55.00,28.12,77.84,1.00,279.70,0.00,0.00,0.00,1.11,37.21,51334,0.00,0.00,0.00,0.00,0.93,45300.00,0.89,2024-10-30 10:44:44,2024-10-30 10:44:44,0.02,84F8A57396CD11EF937150EBF6EE7050,218350.07,234599.20,74.18
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,1554.59,1554.59,0.96,0.00,0.00,0.00,60480.15,45179.82,46109.13,1.83,32.00,32.00,400.00,1194.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,155.31,1.00,2024-10-30 10:44:44,44.49,45.69,44.49,187.28,11.14,1.00,-10.00,45.00,0.00,1.14,0.00,1.00,42.54,42.54,31,39.00,40.00,40.21,48.54,1.00,170.18,0.00,0.00,0.00,1.10,40.51,51335,0.00,0.00,0.00,0.00,0.97,26178.00,0.93,2024-10-30 10:44:44,2024-10-30 10:44:44,0.03,84F8A77E96CD11EF937150EBF6EE7050,46109.13,49935.80,43.04
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,3853.81,3853.81,0.90,0.00,0.00,0.00,225745.33,171599.70,179969.98,1.83,33.00,33.00,475.00,1519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.87,0.99,1.15,240.20,1.00,2024-10-30 10:44:44,70.05,72.76,70.05,203.15,11.14,1.00,-10.00,-90.00,0.00,1.24,0.00,1.00,65.99,65.99,32,51.00,58.00,27.93,81.51,1.00,263.98,0.00,0.00,0.00,1.10,33.36,51335,0.00,0.00,0.00,0.00,0.93,40085.00,0.86,2024-10-30 10:44:44,2024-10-30 10:44:44,0.04,84F8A98296CD11EF937150EBF6EE7050,179969.98,201646.71,66.85
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,5251.91,5251.91,0.94,0.00,0.00,0.00,289635.27,278042.96,286312.30,1.83,34.00,34.00,300.00,391.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.71,0.99,1.41,277.58,0.99,2024-10-30 10:44:44,81.77,84.51,81.77,67.23,11.31,1.90,5.00,-60.00,0.26,0.79,0.00,0.53,109.82,57.95,33,61.00,61.00,46.47,87.00,1.00,335.54,0.00,0.00,0.00,1.21,63.54,51336,0.00,0.00,0.00,0.00,0.84,88157.00,0.78,2024-10-30 10:44:44,2024-10-30 10:44:44,0.03,84F8AB8196CD11EF937150EBF6EE7050,286312.30,316003.52,81.51
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2556.10,2556.10,0.97,0.00,0.00,0.00,116910.50,95561.50,97214.28,1.83,35.00,35.00,530.00,1647.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.94,1.00,1.07,195.69,1.00,2024-10-30 10:44:44,57.05,58.56,57.05,136.76,11.39,1.00,-80.00,0.00,0.00,1.12,0.00,1.00,53.00,53.00,34,46.00,45.00,43.73,59.53,1.00,211.99,0.00,0.00,0.00,1.08,41.31,51337,0.00,0.00,0.00,0.00,0.97,43642.00,0.88,2024-10-30 10:44:44,2024-10-30 10:44:44,0.03,84F8AD7A96CD11EF937150EBF6EE7050,97214.28,105149.93,55.86
2024-10-30 P2002 Group 7 Rev 1 R01 PP1,2992.09,2992.09,0.93,0.00,0.00,0.00,164291.45,118877.08,123119.21,1.83,36.00,36.00,228.00,107.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.86,1.00,1.17,213.22,1.00,2024-10-30 10:44:44,61.72,64.06,61.72,181.31,11.48,1.00,5.00,-85.00,0.00,1.13,0.00,1.00,59.36,59.36,35,48.00,50.00,35.60,66.85,1.00,237.45,0.00,0.00,0.00,1.11,49.52,51338,0.00,0.00,0.00,0.00,0.93,40800.00,0.82,2024-10-30 10:44:44,2024-10-30 10:44:44,0.04,84F8AF8996CD11EF937150EBF6EE7050,123119.21,137613.24,59.53
